"dataworld_763","Kaggle_124091","1.0","Citic Pacific","citic pacific","","citicpacific.com","",""
"dataworld_322","Kaggle_456","1.0","Tata Motors","tata motors","","tatamotors.com","","1945"
"dataworld_844","Kaggle_3144370","1.0","Amcor","amcor","","","",""
"dataworld_179","Kaggle_92420","1.0","Surgutneftegas","surgutneftegas","","surgutneftegas.ru","","1993"
"dataworld_792","Kaggle_7","0.9335648148148147","Cognizant Technology","cognizant technology solutions","","cognizant.com","","1994"
"dataworld_5","Kaggle_17807","1.0","Exxon Mobil","exxon-mobil","","","",""
"dataworld_247","Kaggle_320","1.0","AbbVie","abbvie","","abbvie.com","","2013"
"dataworld_1017","Kaggle_3612","1.0","Zain","zain","","zain.com","","1983"
"dataworld_393","Kaggle_376","1.0","Texas Instruments","texas instruments","","ti.com","","1930"
"dataworld_416","Kaggle_113575","1.0","Consolidated Edison","consolidated edison","","chemiflex.com","",""
"dataworld_1124","Kaggle_9119","1.0","Prologis","prologis","","prologis.com","",""
"dataworld_1638","Kaggle_600430","1.0","FMC","fmc","","ideiasfmc.com","","2013"
"dataworld_745","Kaggle_341","1.0","Southwest Airlines","southwest airlines","","southwest.com","","1971"
"dataworld_1737","Kaggle_15000","1.0","Hanjin Shipping","hanjin shipping","","hanjin.com","","1949"
"dataworld_1263","Kaggle_2276","1.0","MediaTek","mediatek","","mediatek.com","","1997"
"dataworld_1060","Kaggle_3414","1.0","Coventry Health Care","coventry health care","","","","1853"
"dataworld_795","Kaggle_10896","0.9185450111505294","CF Industries Holdings","cf industries","","cfindustries.com","","1946"
"dataworld_1487","Kaggle_1226","1.0","PostNL","postnl","","postnl.nl","",""
"dataworld_981","Kaggle_4681","1.0","Norsk Hydro","norsk hydro","","hydro.com","","1905"
"dataworld_1270","Kaggle_7037577","1.0","TDC","tdc","","thedamagecartoon.com","",""
"dataworld_1324","Kaggle_38742","0.9140377314814815","Raymond James Financial","raymond james","","","",""
"dataworld_920","Kaggle_69540","0.9295042438271603","Chow Tai Fook Holdings","chow tai fook","","chowtaifook.com","","1929"
"dataworld_812","Kaggle_112564","1.0","ITC","itc","","itcweb.co.uk","","1998"
"dataworld_68","Kaggle_41","1.0","General Motors","general motors","","gm.com","",""
"dataworld_354","Kaggle_3330362","1.0","Safran","safran","","","",""
"dataworld_1791","Kaggle_34074","1.0","Calsonic Kansei","calsonic kansei","","","",""
"dataworld_1679","Kaggle_2349927","1.0","CNO Financial Group","cno financial group","","","",""
"dataworld_246","Kaggle_559","1.0","BlackRock","blackrock","","blackrock.com","","1988"
"dataworld_232","Kaggle_510","1.0","Diageo","diageo","","diageo.com","","1997"
"dataworld_409","Kaggle_198","1.0","Thermo Fisher Scientific","thermo fisher scientific","","thermofisher.com","","1956"
"dataworld_76","Kaggle_385022","0.9122763153458419","Coca-Cola","coca-cola company","","","","1997"
"dataworld_1498","Kaggle_8313","1.0","Union National Bank","union national bank","","unb.co.ae","","1982"
"dataworld_1635","Kaggle_11903","1.0","Verisk Analytics","verisk analytics","","verisk.com","","1971"
"dataworld_192","Kaggle_255","1.0","Telstra","telstra","","telstra.com","","1901"
"dataworld_1820","Kaggle_148217","0.9420045844116093","Showa Denko","showa denko k.k.","","sdk.co.jp","",""
"dataworld_352","Kaggle_610","1.0","General Mills","general mills","","generalmills.com","","1928"
"dataworld_1207","Kaggle_1644","1.0","Coca-Cola Amatil","coca-cola amatil","","cokecareers.com.au","",""
"dataworld_1014","Kaggle_5719","1.0","NiSource","nisource","","nisource.com","","1912"
"dataworld_541","Kaggle_4006","1.0","HDFC","hdfc","","hdfc.com","","1977"
"dataworld_341","Kaggle_333","1.0","Kimberly-Clark","kimberly-clark","","careersatkc.com","","1872"
"dataworld_690","Kaggle_22190","1.0","Fast Retailing","fast retailing","","fastretailing.com","","1949"
"dataworld_1099","Kaggle_3211","1.0","Dr Pepper Snapple Group","dr pepper snapple group","","drpeppersnapplegroup.com","","2008"
"dataworld_1328","Kaggle_678540","1.0","UCB","ucb","","","",""
"dataworld_705","Kaggle_241","1.0","LG Electronics","lg electronics","","lg.com","","1947"
"dataworld_361","Kaggle_10117","1.0","Baker Hughes","baker hughes","","bakerhughes.com","",""
"dataworld_1913","Kaggle_17666","1.0","IMI","imi","","imiplc.com","","1862"
"dataworld_1534","Kaggle_1947","1.0","Wolters Kluwer","wolters kluwer","","wolterskluwer.com","","1836"
"dataworld_759","Kaggle_23172","0.9616203125","KGHM Polska Miedz","kghm polska mied? s.a.","","kghm.com","","1961"
"dataworld_261","Kaggle_1099","1.0","Woolworths","woolworths","","woolworths.co.za","","1945"
"dataworld_296","Kaggle_30323","0.9651456531634046","Sun Hung Kai Properties","sun hung kai properties limited","","shkp.com","","1963"
"dataworld_1731","Kaggle_34506","1.0","Saras","saras","","saras.it","","1962"
"dataworld_507","Kaggle_778779","1.0","Amazon.com","amazon.com","","amazon.es","",""
"dataworld_1833","Kaggle_7251","0.9510127314814815","Penske Automotive","penske automotive group","","penskeautomotive.com","",""
"dataworld_115","Kaggle_2645444","1.0","Schlumberger","schlumberger","","swbglobalsolutions.com","",""
"dataworld_1303","Kaggle_6981840","1.0","Atos","atos","","improve-foundation.com","",""
"dataworld_1451","Kaggle_3624","1.0","Xilinx","xilinx","","xilinx.com","","1984"
"dataworld_922","Kaggle_2992130","1.0","CSL","csl","","csl-logistik.de","",""
"dataworld_620","Kaggle_6722091","1.0","Seagate Technology","seagate technology","","","",""
"dataworld_1406","Kaggle_351011","1.0","Avon Products","avon products","","","",""
"dataworld_817","Kaggle_3639925","1.0","Equity Residential","equity residential","","latosupply.com","",""
"dataworld_1189","Kaggle_3659","1.0","Delta Electronics","delta electronics","","deltaww.com","","1971"
"dataworld_480","Kaggle_6821945","1.0","Progressive","progressive","","","",""
"dataworld_1644","Kaggle_2456","1.0","ITV","itv","","itvplc.com","","1954"
"dataworld_103","Kaggle_10121","0.9359456531634047","China Minsheng Banking","china minsheng banking corp.ltd","","cmbc.com.cn","","1996"
"dataworld_1414","Kaggle_32105","1.0","Grupo Elektra","grupo elektra","","grupoelektra.com.mx","",""
"dataworld_474","Kaggle_33637","0.99609375","Associated British Foods","associated british foods plc","","abf.co.uk","","1935"
"dataworld_1698","Kaggle_11106","0.9335648148148147","OGE Energy","oge energy corp","","oge.com","","1902"
"dataworld_1190","Kaggle_733","1.0","Micron Technology","micron technology","","micron.com","","1978"
"dataworld_1146","Kaggle_44091","0.91234130859375","Bank of Ningbo","bank of ningbo co., ltd","","tianbang.com","",""
"dataworld_861","Kaggle_45109","1.0","RTL Group","rtl group","","rtlgroup.com","","2000"
"dataworld_833","Kaggle_3017","1.0","CenterPoint Energy","centerpoint energy","","centerpointenergy.com","","1866"
"dataworld_1471","Kaggle_4984880","1.0","Lundbergs","lundbergs","","","","1944"
"dataworld_99","Kaggle_48","1.0","Unilever","unilever","","unilever.com","","1872"
"dataworld_1502","Kaggle_5581","1.0","ICAP","icap","","icap.com","","1986"
"dataworld_1376","Kaggle_52590","0.9057002314814814","Semen Indonesia","pt semen indonesia","","semenindonesia.com","","1957"
