"Forbes609","Kaggle_1431609","0.9504132231404959"
"Forbes206","Kaggle_204768","0.9504132231404959"
"Forbes860","Kaggle_4886","0.9504132231404959"
"Forbes206","Kaggle_335054","1.0"
"Forbes388","Kaggle_8290","0.9504132231404959"
"Forbes607","Kaggle_1030","0.9504132231404959"
"Forbes1929","Kaggle_53625","1.0"
"Forbes14","Kaggle_6795577","0.9504132231404959"
"Forbes270","Kaggle_100487","0.9504132231404959"
"Forbes465","Kaggle_194309","0.9504132231404959"
"Forbes74","Kaggle_68301","0.9504132231404959"
"Forbes414","Kaggle_610","0.9504132231404959"
"Forbes598","Kaggle_47776","0.9504132231404959"
"Forbes470","Kaggle_4201020","0.9504132231404959"
"Forbes643","Kaggle_551","0.9504132231404959"
"Forbes463","Kaggle_3657122","0.9504132231404959"
"Forbes456","Kaggle_49629","0.9504132231404959"
"Forbes609","Kaggle_4840847","0.9504132231404959"
"Forbes907","Kaggle_21010","0.9504132231404959"
"Forbes201","Kaggle_65406","1.0"
"Forbes529","Kaggle_6558","0.9504132231404959"
"Forbes425","Kaggle_6486171","0.9504132231404959"
"Forbes352","Kaggle_10364","0.9504132231404959"
"Forbes556","Kaggle_3554","0.9504132231404959"
"Forbes463","Kaggle_1747792","0.9504132231404959"
"Forbes780","Kaggle_194130","0.9504132231404959"
"Forbes14","Kaggle_907146","0.9504132231404959"
"Forbes225","Kaggle_278","0.9504132231404959"
"Forbes1083","Kaggle_307173","0.9504132231404959"
"Forbes1907","Kaggle_3896","0.9504132231404959"
"Forbes421","Kaggle_780766","0.9504132231404959"
"Forbes1650","Kaggle_5107211","0.9504132231404959"
"Forbes111","Kaggle_58335","0.9504132231404959"
"Forbes1253","Kaggle_136612","0.9504132231404959"
"Forbes379","Kaggle_660","0.9504132231404959"
"Forbes1745","Kaggle_3102999","0.9504132231404959"
"Forbes953","Kaggle_458676","0.9504132231404959"
"Forbes21","Kaggle_213635","0.9504132231404959"
"Forbes178","Kaggle_6298890","0.9504132231404959"
"Forbes1444","Kaggle_16722","0.9504132231404959"
"Forbes1834","Kaggle_2434720","0.9504132231404959"
"Forbes1211","Kaggle_262256","1.0"
"Forbes322","Kaggle_2754","0.9504132231404959"
"Forbes83","Kaggle_185117","0.9504132231404959"
"Forbes398","Kaggle_293273","0.9504132231404959"
"Forbes1215","Kaggle_12105","0.9504132231404959"
"Forbes486","Kaggle_145044","0.9504132231404959"
"Forbes1166","Kaggle_19305","0.9504132231404959"
"Forbes1534","Kaggle_185038","0.9504132231404959"
"Forbes473","Kaggle_3927","0.9504132231404959"
"Forbes568","Kaggle_6804686","0.9504132231404959"
"Forbes173","Kaggle_625","0.9504132231404959"
"Forbes10","Kaggle_4690975","0.9504132231404959"
"Forbes1241","Kaggle_1205679","0.9504132231404959"
"Forbes666","Kaggle_149053","0.9504132231404959"
"Forbes1036","Kaggle_739","0.9504132231404959"
"Forbes1077","Kaggle_647","0.9504132231404959"
"Forbes271","Kaggle_12357","0.9504132231404959"
"Forbes1972","Kaggle_13455","0.9504132231404959"
"Forbes1409","Kaggle_2573","0.9504132231404959"
"Forbes1418","Kaggle_14278","0.9504132231404959"
"Forbes1603","Kaggle_1768","0.9504132231404959"
"Forbes1361","Kaggle_4051815","0.9504132231404959"
"Forbes908","Kaggle_2806216","0.9504132231404959"
"Forbes1719","Kaggle_72964","0.9504132231404959"
"Forbes242","Kaggle_315816","1.0"
"Forbes406","Kaggle_23456","0.9504132231404959"
"Forbes211","Kaggle_67845","0.9504132231404959"
"Forbes1603","Kaggle_126211","0.9504132231404959"
"Forbes486","Kaggle_6351303","0.9504132231404959"
"Forbes1637","Kaggle_74027","0.9504132231404959"
"Forbes805","Kaggle_358883","0.9504132231404959"
"Forbes1233","Kaggle_1956","0.9504132231404959"
"Forbes1805","Kaggle_3102","1.0"
"Forbes340","Kaggle_95705","0.9504132231404959"
"Forbes1522","Kaggle_58149","0.9504132231404959"
"Forbes548","Kaggle_310","0.9504132231404959"
"Forbes991","Kaggle_2276","0.9504132231404959"
"Forbes825","Kaggle_45572","0.9504132231404959"
"Forbes93","Kaggle_147","0.9504132231404959"
"Forbes946","Kaggle_11830","0.9504132231404959"
"Forbes7","Kaggle_5879491","0.9504132231404959"
"Forbes222","Kaggle_1325","0.9504132231404959"
"Forbes1772","Kaggle_160960","0.9504132231404959"
"Forbes1272","Kaggle_2154363","0.9504132231404959"
"Forbes1989","Kaggle_3307","0.9504132231404959"
"Forbes719","Kaggle_5750","0.9504132231404959"
"Forbes99","Kaggle_765","0.9504132231404959"
"Forbes877","Kaggle_2348","0.9504132231404959"
"Forbes1434","Kaggle_107419","0.9504132231404959"
"Forbes354","Kaggle_1725","0.9504132231404959"
"Forbes1216","Kaggle_2217","0.9504132231404959"
"Forbes1924","Kaggle_73863","0.9504132231404959"
"Forbes1025","Kaggle_1142","0.9504132231404959"
"Forbes139","Kaggle_3645961","0.9504132231404959"
"Forbes42","Kaggle_76415","0.9504132231404959"
"Forbes1372","Kaggle_22686","0.9504132231404959"
"Forbes441","Kaggle_90","0.9504132231404959"
"Forbes1194","Kaggle_267070","0.9504132231404959"
"Forbes106","Kaggle_297","0.9504132231404959"
"Forbes398","Kaggle_180663","0.9504132231404959"
"Forbes1783","Kaggle_3072","0.9504132231404959"
"Forbes1188","Kaggle_245261","0.9504132231404959"
"Forbes97","Kaggle_5410295","0.9504132231404959"
"Forbes242","Kaggle_55485","1.0"
"Forbes1184","Kaggle_804","0.9504132231404959"
"Forbes487","Kaggle_770","0.9504132231404959"
"Forbes555","Kaggle_33637","0.9504132231404959"
"Forbes421","Kaggle_245807","0.9504132231404959"
"Forbes598","Kaggle_23935","0.9504132231404959"
"Forbes881","Kaggle_29011","0.9504132231404959"
"Forbes1449","Kaggle_1699","0.9504132231404959"
"Forbes1538","Kaggle_308","0.9504132231404959"
"Forbes208","Kaggle_1685560","0.9504132231404959"
"Forbes725","Kaggle_432","0.9504132231404959"
"Forbes784","Kaggle_1999","0.9504132231404959"
"Forbes806","Kaggle_468385","0.9504132231404959"
"Forbes805","Kaggle_247210","0.9504132231404959"
"Forbes1349","Kaggle_3122111","0.9504132231404959"
"Forbes952","Kaggle_151","0.9504132231404959"
"Forbes805","Kaggle_3893586","0.9504132231404959"
"Forbes258","Kaggle_2356194","0.9504132231404959"
"Forbes860","Kaggle_65364","0.9504132231404959"
"Forbes1194","Kaggle_6131725","0.9504132231404959"
"Forbes468","Kaggle_267","0.9504132231404959"
"Forbes41","Kaggle_7163182","0.9504132231404959"
"Forbes1315","Kaggle_28250","1.0"
"Forbes65","Kaggle_10925","0.9504132231404959"
"Forbes1412","Kaggle_3831","0.9504132231404959"
"Forbes1408","Kaggle_8181","0.9504132231404959"
"Forbes274","Kaggle_236","0.9504132231404959"
"Forbes286","Kaggle_1374","0.9504132231404959"
"Forbes585","Kaggle_171770","0.9504132231404959"
"Forbes1186","Kaggle_1994","0.9504132231404959"
"Forbes1915","Kaggle_12575","0.9504132231404959"
"Forbes1356","Kaggle_1290160","0.9504132231404959"
"Forbes1176","Kaggle_1186","0.9504132231404959"
"Forbes870","Kaggle_4464","0.9504132231404959"
"Forbes1544","Kaggle_607628","0.9504132231404959"
"Forbes425","Kaggle_5272011","0.9504132231404959"
"Forbes175","Kaggle_292058","0.9504132231404959"
"Forbes272","Kaggle_3","0.9504132231404959"
"Forbes1158","Kaggle_4495","0.9504132231404959"
"Forbes374","Kaggle_364657","0.9504132231404959"
"Forbes1790","Kaggle_101278","0.9504132231404959"
"Forbes376","Kaggle_1316","0.9504132231404959"
"Forbes913","Kaggle_348722","0.9504132231404959"
"Forbes1717","Kaggle_10827","0.9504132231404959"
"Forbes1172","Kaggle_12860","0.9504132231404959"
"Forbes13","Kaggle_17807","0.9504132231404959"
"Forbes272","Kaggle_72210","0.9504132231404959"
"Forbes1156","Kaggle_462629","0.9504132231404959"
"Forbes1377","Kaggle_1906","0.9504132231404959"
"Forbes1733","Kaggle_183737","0.9504132231404959"
"Forbes29","Kaggle_1255979","1.0"
"Forbes986","Kaggle_11729","0.9504132231404959"
"Forbes388","Kaggle_94360","0.9504132231404959"
"Forbes1046","Kaggle_3861109","0.9504132231404959"
"Forbes180","Kaggle_5741658","0.9504132231404959"
"Forbes1846","Kaggle_1101","0.9504132231404959"
"Forbes1897","Kaggle_6594611","0.9504132231404959"
"Forbes1194","Kaggle_6060749","0.9504132231404959"
"Forbes382","Kaggle_94853","0.9504132231404959"
"Forbes1583","Kaggle_10415","0.9504132231404959"
"Forbes1656","Kaggle_10153","0.9504132231404959"
"Forbes1139","Kaggle_210576","0.9504132231404959"
"Forbes1241","Kaggle_30048","0.9504132231404959"
"Forbes437","Kaggle_30244","0.9504132231404959"
"Forbes468","Kaggle_171813","0.9504132231404959"
"Forbes480","Kaggle_18891","0.9504132231404959"
"Forbes1212","Kaggle_791189","0.9504132231404959"
"Forbes119","Kaggle_3264280","0.9504132231404959"
"Forbes1194","Kaggle_5401301","0.9504132231404959"
"Forbes1801","Kaggle_24989","0.9504132231404959"
"Forbes813","Kaggle_118093","0.9504132231404959"
"Forbes97","Kaggle_107","0.9504132231404959"
"Forbes1946","Kaggle_1536810","0.9504132231404959"
"Forbes409","Kaggle_835","0.9504132231404959"
"Forbes533","Kaggle_309","0.9504132231404959"
"Forbes690","Kaggle_303","0.9504132231404959"
"Forbes1043","Kaggle_42443","0.9504132231404959"
"Forbes1980","Kaggle_269545","1.0"
"Forbes1870","Kaggle_6691","0.9504132231404959"
"Forbes1826","Kaggle_241695","0.9504132231404959"
"Forbes239","Kaggle_30737","0.9504132231404959"
"Forbes1687","Kaggle_4911","0.9504132231404959"
"Forbes1138","Kaggle_4451436","0.9504132231404959"
"Forbes21","Kaggle_254","0.9504132231404959"
"Forbes1606","Kaggle_1018274","0.9504132231404959"
"Forbes1791","Kaggle_45801","0.9504132231404959"
"Forbes1850","Kaggle_11618","0.9504132231404959"
"Forbes1610","Kaggle_17165","0.9504132231404959"
"Forbes547","Kaggle_955","0.9504132231404959"
"Forbes1571","Kaggle_832","0.9504132231404959"
"Forbes1961","Kaggle_343303","1.0"
"Forbes1350","Kaggle_200239","0.9504132231404959"
"Forbes23","Kaggle_4911000","0.9504132231404959"
"Forbes1187","Kaggle_497651","0.9504132231404959"
"Forbes124","Kaggle_5703573","0.9504132231404959"
"Forbes838","Kaggle_591307","0.9504132231404959"
"Forbes1816","Kaggle_51231","0.9504132231404959"
"Forbes1884","Kaggle_137307","0.9504132231404959"
"Forbes1692","Kaggle_10162","0.9504132231404959"
"Forbes942","Kaggle_382362","0.9504132231404959"
"Forbes1412","Kaggle_362318","0.9504132231404959"
"Forbes393","Kaggle_1291","0.9504132231404959"
"Forbes10","Kaggle_84759","0.9504132231404959"
"Forbes714","Kaggle_117939","0.9504132231404959"
"Forbes70","Kaggle_1656428","0.9504132231404959"
"Forbes1325","Kaggle_477","0.9504132231404959"
"Forbes772","Kaggle_7074972","0.9504132231404959"
"Forbes210","Kaggle_4883521","0.9504132231404959"
"Forbes626","Kaggle_350069","0.9504132231404959"
"Forbes335","Kaggle_3321","0.9504132231404959"
"Forbes343","Kaggle_408","0.9504132231404959"
"Forbes374","Kaggle_2356194","0.9504132231404959"
"Forbes110","Kaggle_2394","0.9504132231404959"
"Forbes776","Kaggle_2839","0.9504132231404959"
"Forbes1444","Kaggle_73363","0.9504132231404959"
"Forbes576","Kaggle_603","0.9504132231404959"
"Forbes1543","Kaggle_238520","0.9504132231404959"
"Forbes68","Kaggle_174273","0.9504132231404959"
"Forbes288","Kaggle_120","0.9504132231404959"
"Forbes939","Kaggle_1933876","0.9504132231404959"
"Forbes1877","Kaggle_73979","0.9504132231404959"
