"Forbes995","dataworld_1404","1.0"
"Forbes1370","dataworld_854","1.0"
"Forbes740","dataworld_374","1.0"
"Forbes1240","dataworld_852","1.0"
"Forbes1509","dataworld_1323","1.0"
"Forbes357","dataworld_457","1.0"
"Forbes1775","dataworld_1221","1.0"
"Forbes104","dataworld_86","1.0"
"Forbes1095","dataworld_1253","1.0"
"Forbes361","dataworld_343","1.0"
"Forbes385","dataworld_233","1.0"
"Forbes707","dataworld_814","1.0"
"Forbes751","dataworld_608","1.0"
"Forbes1069","dataworld_677","1.0"
"Forbes1036","dataworld_620","1.0"
"Forbes105","dataworld_88","1.0"
"Forbes791","dataworld_165","1.0"
"Forbes323","dataworld_427","1.0"
"Forbes1072","dataworld_1367","1.0"
"Forbes1946","dataworld_1626","1.0"
"Forbes166","dataworld_129","1.0"
"Forbes1341","dataworld_1043","1.0"
"Forbes191","dataworld_514","1.0"
"Forbes60","dataworld_426","1.0"
"Forbes145","dataworld_120","1.0"
"Forbes690","dataworld_668","1.0"
"Forbes1749","dataworld_1696","1.0"
"Forbes134","dataworld_378","1.0"
"Forbes1455","dataworld_1022","1.0"
"Forbes1884","dataworld_1817","1.0"
"Forbes1573","dataworld_1733","1.0"
"Forbes265","dataworld_241","1.0"
"Forbes1136","dataworld_1309","1.0"
"Forbes662","dataworld_784","1.0"
"Forbes62","dataworld_44","1.0"
"Forbes1701","dataworld_1643","1.0"
"Forbes1845","dataworld_1415","1.0"
"Forbes120","dataworld_78","1.0"
"Forbes577","dataworld_684","1.0"
"Forbes1345","dataworld_1522","1.0"
"Forbes1153","dataworld_1332","1.0"
"Forbes1057","dataworld_780","1.0"
"Forbes1565","dataworld_1004","1.0"
"Forbes640","dataworld_885","1.0"
"Forbes1227","dataworld_958","1.0"
"Forbes1167","dataworld_1805","1.0"
"Forbes581","dataworld_919","1.0"
"Forbes1216","dataworld_962","1.0"
"Forbes1199","dataworld_1244","1.0"
"Forbes1484","dataworld_1514","1.0"
"Forbes787","dataworld_506","1.0"
"Forbes1189","dataworld_1475","1.0"
"Forbes547","dataworld_521","1.0"
