"Experiment ID","Dataset 1","Dataset 2","Matching Rule ID","Matching Rule Threshold","Blocker ID","Precision (Train)","Recall (Train)","F1 (Train)","Precision (Test)","Recall (Test)","F1 (Test)","#corr","Duration","Reduction ratio","#blocked pairs"
"3_4_85_dbpedia_forbes","dbpedia","forbes","3","0.85","4","0.9644970414201184","0.806930693069307","0.8787061994609165","0.9642857142857143","0.7714285714285715","0.8571428571428572","735","0:00:10.219","0.9438792105806985","-1"
"3_4_85_dbpedia_dw","dbpedia","dw","3","0.85","4","0.9343936381709742","0.8514492753623188","0.8909952606635071","0.9230769230769231","0.8316831683168316","0.8749999999999999","696","0:00:09.115","0.94377962062401","-1"
"3_4_85_dw_forbes","dw","forbes","3","0.85","4","0.9144736842105263","0.9586206896551724","0.936026936026936","0.9629629629629629","0.9629629629629629","0.9629629629629629","1497","0:00:03.989","0.9419495841995842","-1"
"4_4_85_dbpedia_forbes","dbpedia","forbes","4","0.85","4","0.9644970414201184","0.806930693069307","0.8787061994609165","0.9642857142857143","0.7714285714285715","0.8571428571428572","735","0:00:09.828","0.9438792105806985","-1"
"4_4_85_dbpedia_dw","dbpedia","dw","4","0.85","4","0.9343936381709742","0.8514492753623188","0.8909952606635071","0.9230769230769231","0.8316831683168316","0.8749999999999999","696","0:00:09.141","0.94377962062401","-1"
"4_4_85_dw_forbes","dw","forbes","4","0.85","4","0.9144736842105263","0.9586206896551724","0.936026936026936","0.9629629629629629","0.9629629629629629","0.9629629629629629","1497","0:00:03.868","0.9419495841995842","-1"
"5_4_85_dbpedia_forbes","dbpedia","forbes","5","0.85","4","0.9878787878787879","0.806930693069307","0.888283378746594","0.9642857142857143","0.7714285714285715","0.8571428571428572","728","0:00:24.270","0.9438792105806985","-1"
"5_4_85_dbpedia_dw","dbpedia","dw","5","0.85","4","0.9433198380566802","0.8442028985507246","0.8910133843212237","0.9222222222222223","0.8217821782178217","0.869109947643979","681","0:00:22.338","0.94377962062401","-1"
"5_4_85_dw_forbes","dw","forbes","5","0.85","4","0.9761904761904762","0.8482758620689655","0.9077490774907749","1.0","0.8148148148148148","0.8979591836734693","1466","0:00:09.553","0.9419495841995842","-1"
"6_4_85_dbpedia_forbes","dbpedia","forbes","6","0.85","4","1.0","0.5445544554455446","0.7051282051282052","1.0","0.5714285714285714","0.7272727272727273","552","0:00:26.462","0.9438792105806985","-1"
"6_4_85_dbpedia_dw","dbpedia","dw","6","0.85","4","1.0","0.7554347826086957","0.8606811145510835","1.0","0.7326732673267327","0.8457142857142858","496","0:00:24.738","0.94377962062401","-1"
"6_4_85_dw_forbes","dw","forbes","6","0.85","4","1.0","0.7586206896551724","0.8627450980392156","1.0","0.7777777777777778","0.8750000000000001","1401","0:00:10.635","0.9419495841995842","-1"
"7_4_85_dbpedia_forbes","dbpedia","forbes","7","0.85","4","0.9723756906077348","0.8712871287128713","0.9190600522193211","1.0","0.9714285714285714","0.9855072463768115","743","0:01:28.776","0.9438792105806985","-1"
"7_4_85_dbpedia_dw","dbpedia","dw","7","0.85","4","0.988","0.894927536231884","0.9391634980988594","0.989010989010989","0.8910891089108911","0.9375","591","0:01:23.587","0.94377962062401","-1"
"7_4_85_dw_forbes","dw","forbes","7","0.85","4","0.9848484848484849","0.896551724137931","0.9386281588447654","1.0","0.8888888888888888","0.9411764705882353","1464","0:00:33.879","0.9419495841995842","-1"
"1_5_85_dbpedia_forbes","dbpedia","forbes","1","0.85","5","0.9893955461293743","4.618811881188119","1.6296943231441046","0.9575757575757575","4.514285714285714","1.58","4662","0:00:24.454","0.9034561892953089","-1"
"1_5_85_dbpedia_dw","dbpedia","dw","1","0.85","5","0.9560931899641577","5.798913043478261","1.6415384615384616","0.9318181818181818","5.2772277227722775","1.5839524517087669","4257","0:00:23.231","0.8996326194094328","-1"
"1_5_85_dw_forbes","dw","forbes","1","0.85","5","0.9871345029239766","5.820689655172414","1.6880000000000002","1.0","5.2592592592592595","1.680473372781065","10472","0:00:09.076","0.9129638773388773","-1"
"2_5_85_dbpedia_forbes","dbpedia","forbes","2","0.85","5","1.0","3.51980198019802","1.55750273822563","1.0","2.914285714285714","1.489051094890511","3631","0:00:22.341","0.9034561892953089","-1"
"2_5_85_dbpedia_dw","dbpedia","dw","2","0.85","5","1.0","4.978260869565218","1.6654545454545455","1.0","4.544554455445544","1.6392857142857142","3207","0:00:21.420","0.8996326194094328","-1"
"2_5_85_dw_forbes","dw","forbes","2","0.85","5","1.0","5.537931034482758","1.6940928270042195","1.0","5.037037037037037","1.6687116564417177","10157","0:00:08.171","0.9129638773388773","-1"
"3_5_85_dbpedia_forbes","dbpedia","forbes","3","0.85","5","0.9658385093167702","4.618811881188119","1.5976027397260275","0.9575757575757575","4.514285714285714","1.58","4718","0:00:23.166","0.9034561892953089","-1"
"3_5_85_dbpedia_dw","dbpedia","dw","3","0.85","5","0.9480481361901967","5.851449275362318","1.6317251831270523","0.9324090121317158","5.326732673267327","1.5870206489675518","4336","0:00:21.653","0.8996326194094328","-1"
"3_5_85_dw_forbes","dw","forbes","3","0.85","5","0.9312557286892759","7.006896551724138","1.6440129449838186","0.994475138121547","6.666666666666667","1.7307692307692308","10801","0:00:07.936","0.9129638773388773","-1"
"4_5_85_dbpedia_forbes","dbpedia","forbes","4","0.85","5","0.9658385093167702","4.618811881188119","1.5976027397260275","0.9575757575757575","4.514285714285714","1.58","4718","0:00:22.414","0.9034561892953089","-1"
"4_5_85_dbpedia_dw","dbpedia","dw","4","0.85","5","0.9480481361901967","5.851449275362318","1.6317251831270523","0.9324090121317158","5.326732673267327","1.5870206489675518","4336","0:00:21.811","0.8996326194094328","-1"
"4_5_85_dw_forbes","dw","forbes","4","0.85","5","0.9312557286892759","7.006896551724138","1.6440129449838186","0.994475138121547","6.666666666666667","1.7307692307692308","10801","0:00:07.976","0.9129638773388773","-1"
"5_5_85_dbpedia_forbes","dbpedia","forbes","5","0.85","5","0.9893955461293743","4.618811881188119","1.6296943231441046","0.9575757575757575","4.514285714285714","1.58","4670","0:00:47.472","0.9034561892953089","-1"
"5_5_85_dbpedia_dw","dbpedia","dw","5","0.85","5","0.9560931899641577","5.798913043478261","1.6415384615384616","0.9318181818181818","5.2772277227722775","1.5839524517087669","4257","0:47:22.525","0.8996326194094328","-1"
"5_5_85_dw_forbes","dw","forbes","5","0.85","5","0.9790748898678414","6.13103448275862","1.6885090218423553","1.0","5.2592592592592595","1.680473372781065","10525","0:00:14.115","0.9129638773388773","-1"
"6_5_85_dbpedia_forbes","dbpedia","forbes","6","0.85","5","1.0","3.613861386138614","1.5665236051502145","1.0","3.7142857142857144","1.5757575757575757","3927","0:00:40.531","0.9034561892953089","-1"
"6_5_85_dbpedia_dw","dbpedia","dw","6","0.85","5","1.0","5.333333333333333","1.6842105263157894","1.0","4.841584158415841","1.6576271186440679","3490","0:00:42.394","0.8996326194094328","-1"
"6_5_85_dw_forbes","dw","forbes","6","0.85","5","1.0","5.337931034482758","1.6844396082698585","1.0","5.037037037037037","1.6687116564417177","10163","0:00:15.237","0.9129638773388773","-1"
"7_5_85_dbpedia_forbes","dbpedia","forbes","7","0.85","5","0.950910530482977","5.945544554455446","1.639590443686007","1.0","6.6571428571428575","1.7388059701492538","5202","0:02:32.211","0.9034561892953089","-1"
"7_5_85_dbpedia_dw","dbpedia","dw","7","0.85","5","0.9844981607987389","6.788043478260869","1.7195961450206516","0.9810495626822158","6.663366336633663","1.7102922490470138","4581","0:02:23.770","0.8996326194094328","-1"
"7_5_85_dw_forbes","dw","forbes","7","0.85","5","0.9787234042553191","6.662068965517242","1.7067137809187276","1.0","6.148148148148148","1.7202072538860103","10642","0:00:50.781","0.9129638773388773","-1"
"1_6_85_dbpedia_forbes","dbpedia","forbes","1","0.85","6","0.9893522626441881","5.51980198019802","1.6779533483822422","0.9639175257731959","5.3428571428571425","1.633187772925764","5460","0:00:44.911","0.8019168216573672","-1"
"1_6_85_dbpedia_dw","dbpedia","dw","1","0.85","6","0.9543200208822762","6.6231884057971016","1.6682637462924939","0.9289772727272727","6.475247524752476","1.6248447204968943","4934","0:00:44.046","0.7940594631543174","-1"
"1_6_85_dw_forbes","dw","forbes","1","0.85","6","0.9891089108910891","6.889655172413793","1.72987012987013","1.0","6.37037037037037","1.728643216080402","12135","0:00:15.861","0.8214547817047817","-1"
"2_6_85_dbpedia_forbes","dbpedia","forbes","2","0.85","6","1.0","4.1683168316831685","1.6130268199233717","1.0","3.6857142857142855","1.5731707317073171","4238","0:00:41.167","0.8019168216573672","-1"
"2_6_85_dbpedia_dw","dbpedia","dw","2","0.85","6","1.0","5.693840579710145","1.7012178619756428","1.0","5.554455445544554","1.6948640483383686","3704","0:00:38.535","0.7940594631543174","-1"
"2_6_85_dw_forbes","dw","forbes","2","0.85","6","1.0","6.586206896551724","1.7363636363636363","1.0","5.851851851851852","1.7081081081081082","11746","0:00:13.829","0.8214547817047817","-1"
"3_6_85_dbpedia_forbes","dbpedia","forbes","3","0.85","6","0.9662045060658578","5.51980198019802","1.6445427728613566","0.9639175257731959","5.3428571428571425","1.633187772925764","5525","0:00:41.592","0.8019168216573672","-1"
"3_6_85_dbpedia_dw","dbpedia","dw","3","0.85","6","0.9468412942989214","6.679347826086956","1.6585695006747636","0.9295774647887324","6.534653465346534","1.627620221948212","5022","0:00:39.864","0.7940594631543174","-1"
"3_6_85_dw_forbes","dw","forbes","3","0.85","6","0.9310077519379845","8.282758620689656","1.6738675958188152","0.9953051643192489","7.851851851851852","1.7666666666666666","12512","0:00:14.131","0.8214547817047817","-1"
"4_6_85_dbpedia_forbes","dbpedia","forbes","4","0.85","6","0.9662045060658578","5.51980198019802","1.6445427728613566","0.9639175257731959","5.3428571428571425","1.633187772925764","5525","0:00:42.751","0.8019168216573672","-1"
"4_6_85_dbpedia_dw","dbpedia","dw","4","0.85","6","0.9468412942989214","6.679347826086956","1.6585695006747636","0.9295774647887324","6.534653465346534","1.627620221948212","5022","0:00:40.578","0.7940594631543174","-1"
"4_6_85_dw_forbes","dw","forbes","4","0.85","6","0.9310077519379845","8.282758620689656","1.6738675958188152","0.9953051643192489","7.851851851851852","1.7666666666666666","12512","0:00:14.266","0.8214547817047817","-1"
"5_6_85_dbpedia_forbes","dbpedia","forbes","5","0.85","6","0.9893522626441881","5.51980198019802","1.6779533483822422","0.9639175257731959","5.3428571428571425","1.633187772925764","5468","0:01:26.189","0.8019168216573672","-1"
"5_6_85_dbpedia_dw","dbpedia","dw","5","0.85","6","0.9543200208822762","6.6231884057971016","1.6682637462924939","0.9289772727272727","6.475247524752476","1.6248447204968943","4934","0:01:21.972","0.7940594631543174","-1"
"5_6_85_dw_forbes","dw","forbes","5","0.85","6","0.9823420074349443","7.289655172413793","1.7313677313677314","1.0","6.37037037037037","1.728643216080402","12201","0:00:29.004","0.8214547817047817","-1"
"6_6_85_dbpedia_forbes","dbpedia","forbes","6","0.85","6","1.0","4.316831683168317","1.6238361266294228","1.0","4.428571428571429","1.631578947368421","4588","0:01:32.548","0.8019168216573672","-1"
"6_6_85_dbpedia_dw","dbpedia","dw","6","0.85","6","1.0","6.088768115942029","1.7178635318170201","1.0","5.97029702970297","1.7130681818181819","4024","0:01:25.746","0.7940594631543174","-1"
"6_6_85_dw_forbes","dw","forbes","6","0.85","6","1.0","6.386206896551724","1.7292250233426705","1.0","5.851851851851852","1.7081081081081082","11757","0:00:47.813","0.8214547817047817","-1"
"7_6_85_dbpedia_forbes","dbpedia","forbes","7","0.85","6","0.9499666444296198","7.0495049504950495","1.6743092298647853","1.0","7.857142857142857","1.7741935483870965","6091","0:02:21.394","0.8019168216573672","-1"
"7_6_85_dbpedia_dw","dbpedia","dw","7","0.85","6","0.9831252889505316","7.704710144927536","1.7437474374743747","0.9793939393939394","8.0","1.7451403887688985","5258","0:02:01.044","0.7940594631543174","-1"
"7_6_85_dw_forbes","dw","forbes","7","0.85","6","0.9811482433590403","7.896551724137931","1.7454268292682926","1.0","7.333333333333333","1.7600000000000002","12317","0:00:46.357","0.8214547817047817","-1"
"1_7_85_dbpedia_forbes","dbpedia","forbes","1","0.85","7","0.9882055602358888","5.806930693069307","1.6889848812095034","0.966183574879227","5.714285714285714","1.6528925619834711","5776","0:00:30.281","0.7004634221946684","-1"
"1_7_85_dbpedia_dw","dbpedia","dw","1","0.85","7","0.9521460286137149","6.992753623188406","1.6760746851932264","0.9217731421121251","7.0","1.6290322580645162","5242","0:00:29.004","0.6885855525037174","-1"
"1_7_85_dw_forbes","dw","forbes","1","0.85","7","0.9887323943661972","7.2620689655172415","1.7404958677685949","1.0","6.851851851851852","1.7452830188679245","12803","0:00:10.619","0.730031185031185","-1"
"2_7_85_dbpedia_forbes","dbpedia","forbes","2","0.85","7","1.0","4.356435643564357","1.6266173752310535","1.0","3.942857142857143","1.5953757225433527","4477","0:00:28.197","0.7004634221946684","-1"
"2_7_85_dbpedia_dw","dbpedia","dw","2","0.85","7","1.0","6.0144927536231885","1.7148760330578512","1.0","5.99009900990099","1.7138810198300283","3925","0:00:26.268","0.6885855525037174","-1"
"2_7_85_dw_forbes","dw","forbes","2","0.85","7","1.0","6.931034482758621","1.7478260869565216","1.0","6.2592592592592595","1.7244897959183674","12387","0:00:10.039","0.730031185031185","-1"
