"Experiment ID","Dataset 1","Dataset 2","Matching Rule ID","Matching Rule Threshold","Blocker ID","Precision (Train)","Recall (Train)","F1 (Train)","Precision (Test)","Recall (Test)","F1 (Test)","#corr","Duration","Reduction ratio","#blocked pairs","dateTime","#corr top1","Precision top1","Recall top1","F1 top1"
"26_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","26","0.875","10","0.0","0.0","0.0","0.0","0.0","0.0","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"26_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","26","0.8","10","0.9603174603174603","0.852112676056338","0.9029850746268656","0.9680851063829787","0.883495145631068","0.9238578680203046","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"27_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","27","0.7","10","0.5882352941176471","0.9859154929577465","0.7368421052631579","0.64375","1.0","0.7832699619771863","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"27_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","27","0.875","10","0.8585526315789473","0.9190140845070423","0.8877551020408163","0.9","0.9611650485436893","0.9295774647887324","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"27_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","27","0.8","10","0.7","0.9612676056338029","0.8100890207715135","0.7372262773722628","0.9805825242718447","0.8416666666666668","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"27_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","27","0.9","10","0.8992805755395683","0.8802816901408451","0.8896797153024911","0.9313725490196079","0.9223300970873787","0.9268292682926829","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"28_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0.7","10","0.7277628032345014","0.9507042253521126","0.8244274809160307","0.78125","0.970873786407767","0.8658008658008659","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"28_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0.85","10","0.9333333333333333","0.7394366197183099","0.825147347740668","0.9764705882352941","0.8058252427184466","0.8829787234042553","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"28_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0.875","10","0.9722222222222222","0.6161971830985915","0.7543103448275861","0.9852941176470589","0.6504854368932039","0.7836257309941521","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"28_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0.8","10","0.9111969111969112","0.8309859154929577","0.8692449355432781","0.9468085106382979","0.8640776699029126","0.9035532994923857","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"28_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0.9","10","0.9411764705882353","0.16901408450704225","0.2865671641791045","0.9523809523809523","0.1941747572815534","0.32258064516129037","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.7","10","0.623059866962306","0.9894366197183099","0.764625850340136","0.673202614379085","1.0","0.8046875","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.85","10","0.9217081850533808","0.9119718309859155","0.9168141592920355","0.9333333333333333","0.9514563106796117","0.9423076923076923","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.875","10","0.9405204460966543","0.8908450704225352","0.9150090415913201","0.9791666666666666","0.912621359223301","0.9447236180904524","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.8","10","0.8562300319488818","0.9436619718309859","0.897822445561139","0.8782608695652174","0.9805825242718447","0.926605504587156","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.9","10","0.9676113360323887","0.8415492957746479","0.9001883239171375","0.9887640449438202","0.8543689320388349","0.9166666666666666","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_12_87_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.875","12","0.9427480916030534","0.8697183098591549","0.9047619047619047","0.9787234042553191","0.8932038834951457","0.934010152284264","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_13_87_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.875","13","0.9433962264150944","0.176056338028169","0.2967359050445104","1.0","0.1650485436893204","0.2833333333333334","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"29_16_87_dbpedia_kaggle_f","dbpedia","kaggle_f","29","0.875","16","0.9545454545454546","0.44366197183098594","0.6057692307692307","0.9777777777777777","0.42718446601941745","0.5945945945945945","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"2_10_11_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0.11","10","0.7012658227848101","0.9753521126760564","0.8159057437407954","0.7279411764705882","0.9611650485436893","0.8284518828451881","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"2_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0.7","10","0.8996282527881041","0.852112676056338","0.8752260397830018","0.9340659340659341","0.8252427184466019","0.8762886597938145","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"2_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0.85","10","0.9834254143646409","0.6267605633802817","0.7655913978494624","1.0","0.5922330097087378","0.7439024390243902","0","","0.0","0","n/a","0","n/a","n/a","n/a"
"2_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0.875","10","0.9818181818181818","0.5704225352112676","0.7216035634743876","1.0","0.5728155339805825","0.7283950617283951","0","","0.0","0","n/a","0","n/a","n/a","n/a"
