"Experiment ID","Dataset 1","Dataset 2","Matching Rule ID","Matching Rule Threshold","Blocker ID","Precision (Train)","Recall (Train)","F1 (Train)","Precision (Test)","Recall (Test)","F1 (Test)","#corr","Duration","Reduction ratio","#blocked pairs","dateTime","#corr top1","Precision top1","Recall top1","F1 top1"
"15_11_85_dbpedia_forbes","dbpedia","forbes","15","0,85","11","1","0,415730337","0,587301587","0,971428571","0,53125","0,686868687","527","00:00:10","0.9627863194874974","360154","22.11.2022 21:08","406","0,964285714","0,421875","0,586956522"
"12_10_85_dw_kaggle_f","dw","kaggle_f","12","0,85","10","1","0,323076923","0,488372093","1","0,47826087","0,647058824","1901","00:04:26","0.9940586163356226","5622217","25.11.2022 21:52","1158","1","0,246376812","0,395348837"
"23_11_9_dbpedia_forbes","dbpedia","forbes","23","0,9","11","1","0,449438202","0,620155039","0,976190476","0,640625","0,773584906","565","00:00:14","0.9627863194874974","360154","22.11.2022 21:10","439","0,971428571","0,53125","0,686868687"
"11_11_87_dbpedia_forbes","dbpedia","forbes","11","0,875","11","0,951923077","0,556179775","0,70212766","0,9","0,84375","0,870967742","710","00:00:36","0.9627863194874974","360154","23.11.2022 12:24","538","0,9375","0,703125","0,803571429"
"8_11_87_dbpedia_forbes","dbpedia","forbes","8","0,875","11","1","0,533707865","0,695970696","0,980392157","0,78125","0,869565217","640","00:01:34","0.9627863194874974","360154","23.11.2022 12:18","488","0,975609756","0,625","0,761904762"
"24_14_85_dbpedia_kaggle","dbpedia","kaggle","24","0,85","14","0,966666667","0,143564356","0,25","0,9","0,147540984","0,253521127","1925","00:01:39","0.9996458987199857","17384","22.11.2022 16:56","1118","1","0,114754098","0,205882353"
"27_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","27","0,9","10","0,981132075","0,568306011","0,719723183","0,966666667","0,84057971","0,899224806","5643","00:16:56","0.9936582749521268","-12144415","25.11.2022 12:07","2573","0,976744186","0,608695652","0,75"
"25_10_8_forbes_kaggle_f","forbes","kaggle_f","25","0,8","10","0,975609756","0,372093023","0,538720539","0,92","0,657142857","0,766666667","2105","00:06:58","0.9935787802696053","6316297","29.11.2022 11:39","1231","1","0,328571429","0,494623656"
"19_10_9_forbes_kaggle_f","forbes","kaggle_f","19","0,9","10","0,982758621","0,265116279","0,417582418","0,939393939","0,442857143","0,601941748","1916","00:04:29","0.9935787802696053","6316297","28.11.2022 20:13","1168","1","0,257142857","0,409090909"
"18_11_7_dbpedia_forbes","dbpedia","forbes","18","0,7","11","0,907692308","0,662921348","0,766233766","0,810810811","0,9375","0,869565217","971","00:00:11","0.9627863194874974","360154","22.11.2022 21:09","642","0,854545455","0,734375","0,789915966"
"24_11_85_dbpedia_forbes","dbpedia","forbes","24","0,85","11","0,990654206","0,595505618","0,743859649","0,98245614","0,875","0,925619835","722","00:00:17","0.9627863194874974","360154","22.11.2022 21:10","541","0,97826087","0,703125","0,818181818"
"6_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","6","0,8","10","0,981132075","0,568306011","0,719723183","0,966666667","0,84057971","0,899224806","5085","00:10:41","0.9936582749521268","-12144415","24.11.2022 20:32","2462","0,977272727","0,623188406","0,761061947"
"19_11_8_dbpedia_dw","dbpedia","dw","19","0,8","11","0,988826816","0,612456747","0,756410256","0,949367089","0,742574257","0,833333333","664","00:00:07","0.9639047817907086","336055","21.11.2022 23:38","500","0,982758621","0,564356436","0,716981132"
"19_10_8_dbpedia_kaggle","dbpedia","kaggle","19","0,8","10","0,953488372","0,405940594","0,569444444","0,879310345","0,836065574","0,857142857","8326","00:18:30","0.9942044619521371","284531","22.11.2022 15:07","3203","0,972972973","0,590163934","0,734693878"
"1_10_9_dbpedia_kaggle","dbpedia","kaggle","1","0,9","10","0,985294118","0,331683168","0,496296296","0,771929825","0,721311475","0,745762712","21919","00:08:54","0.9942044619521371","284531","22.11.2022 13:31","3401","0,952380952","0,327868852","0,487804878"
"18_11_85_dbpedia_forbes","dbpedia","forbes","18","0,85","11","0,952830189","0,56741573","0,711267606","0,885245902","0,84375","0,864","725","00:00:11","0.9627863194874974","360154","22.11.2022 21:09","546","0,918367347","0,703125","0,796460177"
"15_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","15","0,8","10","0,99009901","0,546448087","0,704225352","0,963636364","0,768115942","0,85483871","3069","00:10:07","0.9936582749521268","-12144415","26.11.2022 14:11","1968","0,952380952","0,579710145","0,720720721"
"24_10_85_forbes_kaggle_f","forbes","kaggle_f","24","0,85","10","0,968253968","0,56744186","0,715542522","0,9375","0,857142857","0,895522388","3254","00:06:30","0.9935787802696053","6316297","29.11.2022 12:29","1475","0,95","0,542857143","0,690909091"
"12_11_87_dbpedia_forbes","dbpedia","forbes","12","0,875","11","0,951923077","0,556179775","0,70212766","0,9","0,84375","0,870967742","710","00:00:39","0.9627863194874974","360154","23.11.2022 12:26","538","0,9375","0,703125","0,803571429"
"14_10_9_forbes_kaggle_f","forbes","kaggle_f","14","0,9","10","0,9875","0,36744186","0,53559322","0,948717949","0,528571429","0,678899083","1980","00:05:40","0.9935787802696053","6316297","28.11.2022 19:53","1216","1","0,342857143","0,510638298"
"27_11_85_dbpedia_dw","dbpedia","dw","27","0,85","11","0,984693878","0,667820069","0,795876289","0,957446809","0,891089109","0,923076923","743","00:00:32","0.9639047817907086","336055","22.11.2022 12:41","536","0,984375","0,623762376","0,763636364"
"15_11_8_dbpedia_forbes","dbpedia","forbes","15","0,8","11","1","0,443820225","0,614785992","0,976190476","0,640625","0,773584906","575","00:00:10","0.9627863194874974","360154","22.11.2022 21:08","447","0,971428571","0,53125","0,686868687"
"22_11_87_dbpedia_dw","dbpedia","dw","22","0,875","11","0,989417989","0,647058824","0,782426778","0,977011494","0,841584158","0,904255319","586","00:00:18","0.9639047817907086","336055","23.11.2022 12:58","453","0,984126984","0,613861386","0,756097561"
"13_11_87_dbpedia_dw","dbpedia","dw","13","0,875","11","0,989130435","0,629757785","0,769556025","0,955555556","0,851485149","0,90052356","764","00:00:14","0.9639047817907086","336055","23.11.2022 12:55","546","0,984375","0,623762376","0,763636364"
"7_10_9_forbes_kaggle_f","forbes","kaggle_f","7","0,9","10","0,975609756","0,186046512","0,3125","0,904761905","0,271428571","0,417582418","1772","00:14:48","0.9935787802696053","6316297","28.11.2022 20:52","1102","1","0,171428571","0,292682927"
"2_10_2_dbpedia_kaggle_f","dbpedia","kaggle_f","2","0,2","10","0,927536232","0,673684211","0,780487805","0","0","0","810173","00:05:34","0.9936582749521268","-12144415","23.11.2022 22:05","4638","0","0","0"
"8_10_9_forbes_kaggle_f","forbes","kaggle_f","8","0,9","10","0,984375","0,586046512","0,734693878","0,921568627","0,671428571","0,776859504","685","00:14:37","0.9935787802696053","6316297","28.11.2022 21:22","485","0,948717949","0,528571429","0,678899083"
"6_10_9_forbes_kaggle_f","forbes","kaggle_f","6","0,9","10","0,958333333","0,106976744","0,192468619","0,909090909","0,142857143","0,24691358","1644","00:04:08","0.9935787802696053","6316297","28.11.2022 19:45","1032","1","0,114285714","0,205128205"
"11_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","11","0,8","10","1","0,530054645","0,692857143","0,962962963","0,753623188","0,845528455","3046","00:11:26","0.9936582749521268","-12144415","26.11.2022 16:58","1955","0,951219512","0,565217391","0,709090909"
"7_10_85_dbpedia_kaggle","dbpedia","kaggle","7","0,85","10","0,989361702","0,46039604","0,628378378","0,925925926","0,819672131","0,869565217","4332","00:51:18","0.9942044619521371","284531","22.11.2022 13:41","2548","0,971428571","0,557377049","0,708333333"
"10_11_85_dbpedia_dw","dbpedia","dw","10","0,85","11","0,988826816","0,612456747","0,756410256","0,948717949","0,732673267","0,826815642","651","00:00:12","0.9639047817907086","336055","21.11.2022 23:36","493","0,98245614","0,554455446","0,708860759"
"28_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0,8","10","0,968421053","0,50273224","0,661870504","0,947368421","0,782608696","0,857142857","5405","00:12:18","0.9936582749521268","-12144415","26.11.2022 13:39","2455","1","0,565217391","0,722222222"
"10_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","10","0,8","10","0,99009901","0,546448087","0,704225352","0,964912281","0,797101449","0,873015873","3083","00:11:40","0.9936582749521268","-12144415","26.11.2022 15:55","1970","0,954545455","0,608695652","0,743362832"
"23_13_8_dbpedia_kaggle","dbpedia","kaggle","23","0,8","13","1","0,094059406","0,171945701","0,8","0,06557377","0,121212121","1148","00:00:52","0.999827489119993","8469","22.11.2022 16:50","725","1","0,049180328","0,09375"
"12_11_9_dbpedia_forbes","dbpedia","forbes","12","0,9","11","1","0,443820225","0,614785992","0,976190476","0,640625","0,773584906","575","00:00:38","0.9627863194874974","360154","23.11.2022 12:26","447","0,971428571","0,53125","0,686868687"
"27_10_8_dw_kaggle_f","dw","kaggle_f","27","0,8","10","0,939393939","0,476923077","0,632653061","0,776470588","0,956521739","0,857142857","6683","00:04:32","0.9940586163356226","5622217","25.11.2022 21:06","1619","0,964285714","0,391304348","0,556701031"
"17_10_85_forbes_kaggle_f","forbes","kaggle_f","17","0,85","10","0,981308411","0,488372093","0,652173913","0,857142857","0,771428571","0,812030075","3658","00:04:34","0.9935787802696053","6316297","28.11.2022 20:03","1513","0,966666667","0,414285714","0,58"
"9_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0,8","10","0,981132075","0,568306011","0,719723183","0,966666667","0,84057971","0,899224806","5085","00:10:31","0.9936582749521268","-12144415","24.11.2022 21:51","2462","0,977272727","0,623188406","0,761061947"
"15_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","15","0,9","10","1","0,273224044","0,429184549","1","0,31884058","0,483516484","2299","00:10:07","0.9936582749521268","-12144415","26.11.2022 14:11","1515","1","0,231884058","0,376470588"
"7_11_87_dbpedia_dw","dbpedia","dw","7","0,875","11","0,98816568","0,577854671","0,729257642","1","0,782178218","0,877777778","551","00:01:19","0.9639047817907086","336055","23.11.2022 12:48","430","1","0,584158416","0,7375"
"23_13_9_dbpedia_kaggle","dbpedia","kaggle","23","0,9","13","1","0,069306931","0,12962963","1","0,032786885","0,063492063","713","00:00:52","0.999827489119993","8469","22.11.2022 16:50","493","1","0,016393443","0,032258065"
"5_10_7_forbes_kaggle_f","forbes","kaggle_f","5","0,7","10","0,938053097","0,493023256","0,646341463","0,510948905","1","0,676328502","58935","00:03:58","0.9935787802696053","6316297","28.11.2022 19:40","1914","0,909090909","0,428571429","0,582524272"
"10_10_85_dw_kaggle_f","dw","kaggle_f","10","0,85","10","0,953488372","0,420512821","0,583629893","0,918367347","0,652173913","0,762711864","3004","00:04:16","0.9940586163356226","5622217","25.11.2022 21:43","1380","1","0,275362319","0,431818182"
"28_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0,85","10","0,9875","0,431693989","0,600760456","0,958333333","0,666666667","0,786324786","3763","00:12:18","0.9936582749521268","-12144415","26.11.2022 13:39","2095","1","0,449275362","0,62"
"20_11_8_dbpedia_forbes","dbpedia","forbes","20","0,8","11","0,952830189","0,56741573","0,711267606","0,885245902","0,84375","0,864","724","00:01:02","0.9627863194874974","360154","23.11.2022 12:32","546","0,918367347","0,703125","0,796460177"
"18_10_85_forbes_kaggle_f","forbes","kaggle_f","18","0,85","10","0,981308411","0,488372093","0,652173913","0,857142857","0,771428571","0,812030075","3624","00:04:49","0.9935787802696053","6316297","28.11.2022 20:08","1509","0,966666667","0,414285714","0,58"
"20_10_8_forbes_kaggle_f","forbes","kaggle_f","20","0,8","10","0,944444444","0,079069767","0,145922747","0,9","0,128571429","0,225","1621","00:09:42","0.9935787802696053","6316297","29.11.2022 10:50","1016","1","0,1","0,181818182"
"24_10_9_forbes_kaggle_f","forbes","kaggle_f","24","0,9","10","0,983606557","0,558139535","0,712166172","0,915254237","0,771428571","0,837209302","2791","00:07:24","0.9935787802696053","6316297","29.11.2022 11:31","1411","0,914285714","0,457142857","0,60952381"
"16_11_8_dbpedia_forbes","dbpedia","forbes","16","0,8","11","0,988636364","0,488764045","0,654135338","0,955555556","0,671875","0,788990826","597","00:01:00","0.9627863194874974","360154","23.11.2022 12:29","465","0,947368421","0,5625","0,705882353"
"10_11_9_dbpedia_forbes","dbpedia","forbes","10","0,9","11","1","0,415730337","0,587301587","0,971428571","0,53125","0,686868687","527","00:00:33","0.9627863194874974","360154","23.11.2022 12:23","406","0,964285714","0,421875","0,586956522"
"24_10_85_dw_kaggle_f","dw","kaggle_f","24","0,85","10","1","0,446153846","0,617021277","0,886792453","0,68115942","0,770491803","3372","00:05:24","0.9940586163356226","5622217","25.11.2022 20:50","1407","0,958333333","0,333333333","0,494623656"
"21_12_9_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,9","12","0,990196078","0,551912568","0,70877193","1","0,814285714","0,897637795","3561","00:18:40","0.9914951480995708","-16286807","28.11.2022 13:49","2084","1","0,585714286",""
"14_10_8_dw_kaggle_f","dw","kaggle_f","14","0,8","10","0,957446809","0,461538462","0,62283737","0,78125","0,724637681","0,751879699","4453","00:05:42","0.9940586163356226","5622217","25.11.2022 22:00","1466","0,954545455","0,304347826","0,461538462"
"26_11_8_dbpedia_forbes","dbpedia","forbes","26","0,8","11","0,990654206","0,595505618","0,743859649","0,98245614","0,875","0,925619835","722","00:00:43","0.9627863194874974","360154","23.11.2022 12:42","541","0,97826087","0,703125","0,818181818"
"16_10_8_forbes_kaggle_f","forbes","kaggle_f","16","0,8","10","0,975","0,362790698","0,528813559","0,909090909","0,571428571","0,701754386","2074","00:08:01","0.9935787802696053","6316297","28.11.2022 22:16","1233","1","0,342857143","0,510638298"
"27_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","27","0,8","10","0,955752212","0,590163934","0,72972973","0,846153846","0,956521739","0,897959184","10467","00:16:56","0.9936582749521268","-12144415","25.11.2022 12:07","3083","0,94","0,68115942","0,789915966"
"26_10_85_dbpedia_kaggle","dbpedia","kaggle","26","0,85","10","0,925","0,366336634","0,524822695","0,857142857","0,885245902","0,870967742","15259","00:27:58","0.9942044619521371","284531","22.11.2022 18:22","3338","1","0,409836066","0,581395349"
"23_10_8_dw_kaggle_f","dw","kaggle_f","23","0,8","10","0,946236559","0,451282051","0,611111111","0,802816901","0,826086957","0,814285714","3711","00:04:33","0.9940586163356226","5622217","25.11.2022 20:46","1465","0,964285714","0,391304348","0,556701031"
"23_16_85_dbpedia_kaggle","dbpedia","kaggle","23","0,85","16","1","0,207920792","0,344262295","0,95","0,31147541","0,469135802","2528","00:02:58","0.9991011275199636","44130","22.11.2022 17:01","1570","1","0,245901639","0,394736842"
"13_11_9_dbpedia_forbes","dbpedia","forbes","13","0,9","11","1","0,466292135","0,636015326","0,954545455","0,65625","0,777777778","589","00:00:37","0.9627863194874974","360154","23.11.2022 12:28","454","0,945945946","0,546875","0,693069307"
"21_11_7_dbpedia_dw","dbpedia","dw","21","0,7","11","0,956521739","0,685121107","0,798387097","0,897196262","0,95049505","0,923076923","930","00:00:13","0.9639047817907086","336055","21.11.2022 23:39","604","0,957142857","0,663366337","0,783625731"
"23_15_85_dbpedia_kaggle","dbpedia","kaggle","23","0,85","15","0,944444444","0,168316832","0,285714286","0,928571429","0,213114754","0,346666667","1938","00:01:54","0.9994643083199783","26299","22.11.2022 16:57","1235","1","0,180327869","0,305555556"
"6_10_7_forbes_kaggle_f","forbes","kaggle_f","6","0,7","10","0,972972973","0,502325581","0,662576687","0,587155963","0,914285714","0,715083799","6051","00:04:08","0.9935787802696053","6316297","28.11.2022 19:45","1635","0,96875","0,442857143","0,607843137"
"18_11_8_dbpedia_forbes","dbpedia","forbes","18","0,8","11","0,940677966","0,623595506","0,75","0,850746269","0,890625","0,870229008","775","00:00:11","0.9627863194874974","360154","22.11.2022 21:09","572","0,901960784","0,71875","0,8"
"25_10_85_dbpedia_kaggle","dbpedia","kaggle","25","0,85","10","0,987654321","0,396039604","0,565371025","1","0,655737705","0,792079208","3871","00:31:13","0.9942044619521371","284531","22.11.2022 17:51","2437","1","0,475409836","0,644444444"
"5_10_85_forbes_kaggle_f","forbes","kaggle_f","5","0,85","10","0,963302752","0,488372093","0,648148148","0,609090909","0,957142857","0,744444444","6736","00:03:58","0.9935787802696053","6316297","28.11.2022 19:40","1624","0,939393939","0,442857143","0,601941748"
"23_11_9_dbpedia_dw","dbpedia","dw","23","0,9","11","1","0,53633218","0,698198198","1","0,643564356","0,78313253","511","00:00:14","0.9639047817907086","336055","21.11.2022 23:39","403","1","0,495049505","0,662251656"
"10_11_87_dbpedia_forbes","dbpedia","forbes","10","0,875","11","1","0,443820225","0,614785992","0,975609756","0,625","0,761904762","573","00:00:35","0.9627863194874974","360154","23.11.2022 12:22","445","0,970588235","0,515625","0,673469388"
"28_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","28","0,875","10","0,982758621","0,31147541","0,473029046","1","0,434782609","0,606060606","3082","00:12:18","0.9936582749521268","-12144415","26.11.2022 13:39","1816","1","0,275362319","0,431818182"
"5_10_9_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0,9","10","0,980582524","0,551912568","0,706293706","0,9375","0,869565217","0,902255639","8999","00:09:57","0.9936582749521268","-12144415","24.11.2022 20:21","2747","0,975609756","0,579710145","0,727272727"
"19_10_8_dw_kaggle_f","dw","kaggle_f","19","0,8","10","0,965517241","0,430769231","0,595744681","0,867924528","0,666666667","0,754098361","3263","00:03:48","0.9940586163356226","5622217","25.11.2022 20:24","1404","0,947368421","0,260869565","0,409090909"
"23_15_7_dbpedia_kaggle","dbpedia","kaggle","23","0,7","15","0,925","0,183168317","0,305785124","0,823529412","0,229508197","0,358974359","4450","00:01:54","0.9994643083199783","26299","22.11.2022 16:57","1827","1","0,196721311","0,328767123"
"23_13_7_dbpedia_kaggle","dbpedia","kaggle","23","0,7","13","1","0,094059406","0,171945701","0,8","0,06557377","0,121212121","1839","00:00:52","0.999827489119993","8469","22.11.2022 16:50","982","1","0,049180328","0,09375"
"9_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","9","0,875","10","1","0,491803279","0,659340659","0,959183673","0,68115942","0,796610169","2991","00:10:31","0.9936582749521268","-12144415","24.11.2022 21:51","1929","0,947368421","0,52173913","0,672897196"
"11_10_9_forbes_kaggle_f","forbes","kaggle_f","11","0,9","10","0,875","0,03255814","0,062780269","1","0,028571429","0,055555556","1584","00:04:51","0.9935787802696053","6316297","28.11.2022 21:52","988","1","0,014285714","0,028169014"
"11_10_85_forbes_kaggle_f","forbes","kaggle_f","11","0,85","10","0,983870968","0,28372093","0,440433213","0,941176471","0,457142857","0,615384615","1961","00:06:47","0.9935787802696053","6316297","28.11.2022 18:23","1192","1","0,271428571","0,426966292"
"21_10_7_dbpedia_kaggle","dbpedia","kaggle","21","0,7","10","0,967741935","0,445544554","0,610169492","0,701149425","1","0,824324324","74878","00:19:02","0.9942044619521371","284531","22.11.2022 16:06","4142","0,952380952","0,655737705","0,776699029"
"26_11_87_dbpedia_forbes","dbpedia","forbes","26","0,875","11","0,990654206","0,595505618","0,743859649","0,98245614","0,875","0,925619835","722","00:00:46","0.9627863194874974","360154","23.11.2022 12:42","541","0,97826087","0,703125","0,818181818"
"14_11_9_dbpedia_forbes","dbpedia","forbes","14","0,9","11","1","0,443820225","0,614785992","0,976190476","0,640625","0,773584906","575","00:00:11","0.9627863194874974","360154","22.11.2022 21:08","447","0,971428571","0,53125","0,686868687"
"7_10_87_dbpedia_kaggle_f","dbpedia","kaggle_f","7","0,875","10","1","0,398907104","0,5703125","0,96875","0,449275362","0,613861386","2416","00:29:22","0.9936582749521268","-12144415","25.11.2022 15:52","1599","0,958333333","0,333333333","0,494623656"
"7_11_85_dbpedia_dw","dbpedia","dw","7","0,85","11","0,988372093","0,588235294","0,737527115","1","0,801980198","0,89010989","561","00:00:30","0.9639047817907086","336055","21.11.2022 23:35","435","1","0,603960396","0,75308642"
"27_10_9_dw_kaggle_f","dw","kaggle_f","27","0,9","10","0,957446809","0,461538462","0,62283737","0,787878788","0,753623188","0,77037037","3522","00:04:32","0.9940586163356226","5622217","25.11.2022 21:06","1449","0,956521739","0,31884058","0,47826087"
"21_12_87_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,875","12","0,981308411","0,573770492","0,724137931","1","0,828571429","0,90625","4437","00:18:40","0.9914951480995708","-16286807","28.11.2022 13:49","2312","1","0,6","0,75"
"9_10_85_forbes_kaggle_f","forbes","kaggle_f","9","0,85","10","0,988235294","0,390697674","0,56","0,911111111","0,585714286","0,713043478","2030","00:04:00","0.9935787802696053","6316297","28.11.2022 19:49","1234","1","0,357142857","0,526315789"
"19_10_85_forbes_kaggle_f","forbes","kaggle_f","19","0,85","10","0,989010989","0,418604651","0,588235294","0,941176471","0,685714286","0,79338843","3034","00:04:29","0.9935787802696053","6316297","28.11.2022 20:13","1418","1","0,371428571","0,541666667"
"17_10_7_dbpedia_kaggle","dbpedia","kaggle","17","0,7","10","0,957894737","0,45049505","0,612794613","0,686046512","0,967213115","0,802721088","43260","00:16:00","0.9942044619521371","284531","22.11.2022 14:34","4103","0,951219512","0,639344262","0,764705882"
"12_11_8_dbpedia_forbes","dbpedia","forbes","12","0,8","11","0,952830189","0,56741573","0,711267606","0,887096774","0,859375","0,873015873","717","00:00:35","0.9627863194874974","360154","23.11.2022 12:25","542","0,918367347","0,703125","0,796460177"
"6_10_7_dw_kaggle_f","dw","kaggle_f","6","0,7","10","0,93877551","0,471794872","0,627986348","0,794871795","0,898550725","0,843537415","5726","00:03:29","0.9940586163356226","5622217","25.11.2022 20:21","1574","0,962962963","0,376811594","0,541666667"
"1_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","1","0,85","10","0,979591837","0,524590164","0,683274021","0,933333333","0,811594203","0,868217054","8370","00:06:30","0.9936582749521268","-12144415","24.11.2022 19:55","2675","0,973684211","0,536231884","0,691588785"
"22_11_9_dbpedia_dw","dbpedia","dw","22","0,9","11","0,994318182","0,605536332","0,752688172","0,974025974","0,742574257","0,842696629","554","00:00:18","0.9639047817907086","336055","23.11.2022 12:58","437","0,983333333","0,584158416","0,732919255"
"14_10_7_dw_kaggle_f","dw","kaggle_f","14","0,7","10","0,93877551","0,471794872","0,627986348","0,771084337","0,927536232","0,842105263","6196","00:05:42","0.9940586163356226","5622217","25.11.2022 22:00","1572","0,962962963","0,376811594","0,541666667"
"15_10_8_dw_kaggle_f","dw","kaggle_f","15","0,8","10","1","0,328205128","0,494208494","0,970588235","0,47826087","0,640776699","1923","00:04:27","0.9940586163356226","5622217","25.11.2022 22:06","1160","1","0,231884058","0,376470588"
"23_13_85_dbpedia_kaggle","dbpedia","kaggle","23","0,85","13","1","0,094059406","0,171945701","1","0,06557377","0,123076923","896","00:00:52","0.999827489119993","8469","22.11.2022 16:50","600","1","0,049180328","0,09375"
"21_13_85_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,85","13","0,952380952","0,109289617","0,196078431","1","0,214285714","0,352941176","839","00:00:48","0.9996851223091536","-602991","28.11.2022 12:46","540","1","0,185714286","0,313253012"
"10_11_9_dbpedia_dw","dbpedia","dw","10","0,9","11","1","0,53633218","0,698198198","1","0,673267327","0,804733728","520","00:00:13","0.9639047817907086","336055","23.11.2022 12:52","411","1","0,514851485","0,679738562"
"23_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","23","0,8","10","0,982142857","0,601092896","0,745762712","0,914285714","0,927536232","0,920863309","5834","00:14:16","0.9936582749521268","-12144415","25.11.2022 10:58","2634","0,958333333","0,666666667","0,786324786"
"9_11_8_dbpedia_dw","dbpedia","dw","9","0,8","11","0,983333333","0,612456747","0,754797441","0,95","0,752475248","0,839779006","655","00:00:10","0.9639047817907086","336055","21.11.2022 23:36","495","0,982758621","0,564356436","0,716981132"
"21_12_8_dbpedia_kaggle_f","dbpedia","kaggle_f","21","0,8","12","0,956521739","0,601092896","0,738255034","0,915492958","0,928571429","0,921985816","6750","00:18:40","0.9914951480995708","-16286807","28.11.2022 13:49","2634","0,978723404","0,657142857","0,786324786"
"25_11_8_dbpedia_forbes","dbpedia","forbes","25","0,8","11","0,969387755","0,533707865","0,688405797","0,896551724","0,8125","0,852459016","680","00:00:44","0.9627863194874974","360154","23.11.2022 12:39","520","0,933333333","0,65625","0,770642202"
"5_10_8_dbpedia_kaggle_f","dbpedia","kaggle_f","5","0,8","10","0,92173913","0,579234973","0,711409396","0,717391304","0,956521739","0,819875776","18761","00:09:57","0.9936582749521268","-12144415","24.11.2022 20:21","3248","0,955555556","0,623188406","0,754385965"
"19_10_85_dbpedia_kaggle_f","dbpedia","kaggle_f","19","0,85","10","1","0,475409836","0,644444444","0,960784314","0,710144928","0,816666667","4589","00:10:51","0.9936582749521268","-12144415","24.11.2022 22:01","2284","0,972972973","0,52173913","0,679245283"
"17_10_9_dbpedia_kaggle","dbpedia","kaggle","17","0,9","10","0,974683544","0,381188119","0,548042705","0,934782609","0,704918033","0,803738318","6852","00:16:00","0.9942044619521371","284531","22.11.2022 14:34","2976","1","0,491803279","0,659340659"
"6_10_87_forbes_kaggle_f","forbes","kaggle_f","6","0,875","10","0,984375","0,293023256","0,451612903","0,941176471","0,457142857","0,615384615","1967","00:04:08","0.9935787802696053","6316297","28.11.2022 19:45","1194","1","0,271428571","0,426966292"
"23_11_85_dbpedia_forbes","dbpedia","forbes","23","0,85","11","0,988888889","0,5","0,664179104","0,923076923","0,75","0,827586207","649","00:00:14","0.9627863194874974","360154","22.11.2022 21:10","500","0,930232558","0,625","0,747663551"
"25_11_9_dbpedia_forbes","dbpedia","forbes","25","0,9","11","0,988505747","0,483146067","0,649056604","0,957446809","0,703125","0,810810811","618","00:00:50","0.9627863194874974","360154","23.11.2022 12:41","479","0,95","0,59375","0,730769231"
"23_16_7_dbpedia_kaggle","dbpedia","kaggle","23","0,7","16","0,94","0,232673267","0,373015873","0,777777778","0,344262295","0,477272727","6208","00:02:58","0.9991011275199636","44130","22.11.2022 17:01","2277","0,941176471","0,262295082","0,41025641"
"23_11_8_dbpedia_forbes","dbpedia","forbes","23","0,8","11","0,954954955","0,595505618","0,733564014","0,901639344","0,859375","0,88","732","00:00:14","0.9627863194874974","360154","22.11.2022 21:10","553","0,936170213","0,6875","0,792792793"
"1_10_7_dbpedia_kaggle_f","dbpedia","kaggle_f","1","0,7","10","0,928571429","0,568306011","0,705084746","0,855263158","0,942028986","0,896551724","11135","00:06:30","0.9936582749521268","-12144415","24.11.2022 19:55","2905","0,977272727","0,623188406","0,761061947"
"21_11_8_dbpedia_forbes","dbpedia","forbes","21","0,8","11","0,94214876","0,640449438","0,762541806","0,833333333","0,9375","0,882352941","800","00:00:14","0.9627863194874974","360154","22.11.2022 21:09","580","0,851851852","0,71875","0,779661017"
"21_10_7_dw_kaggle_f","dw","kaggle_f","21","0,7","10","0,936170213","0,451282051","0,60899654","0,770114943","0,971014493","0,858974359","9499","00:04:36","0.9940586163356226","5622217","25.11.2022 20:36","1666","0,9375","0,434782609","0,594059406"
"20_10_85_forbes_kaggle_f","forbes","kaggle_f","20","0,85","10","0,98","0,227906977","0,369811321","0,935483871","0,414285714","0,574257426","1917","00:08:45","0.9935787802696053","6316297","29.11.2022 12:42","1162","1","0,228571429","0,372093023"
"16_11_85_dbpedia_dw","dbpedia","dw","16","0,85","11","0,983957219","0,636678201","0,773109244","0,954022989","0,821782178","0,882978723","673","00:00:20","0.9639047817907086","336055","21.11.2022 23:38","507","0,983870968","0,603960396","0,748466258"
"27_11_7_dbpedia_forbes","dbpedia","forbes","27","0,7","11","0,859259259","0,651685393","0,741214058","0,726190476","0,953125","0,824324324","1437","00:00:14","0.9627863194874974","360154","22.11.2022 21:11","711","0,793103448","0,71875","0,754098361"
