"dataworld_1574","Kaggle_6657914","1.0","Waters","international waters"
"dataworld_1190","Kaggle_5781257","0.8216911764705883","Micron Technology","micro technology international inc"
"dataworld_40","Kaggle_5487352","0.8194444444444444","Microsoft","microsoft corporation - c2s technologies"
"dataworld_1817","Kaggle_6619738","0.8186813186813187","GS Engineering","c & s engineering"
"dataworld_157","Kaggle_6838235","0.8181818181818181","PNC Financial Services","nc services"
"dataworld_121","Kaggle_5804989","0.8170189098998888","Shanghai Pudong Development","shanghai pudong development center"
"dataworld_1167","Kaggle_5852364","0.8166666666666667","Metro Inc","metrol"
"dataworld_731","Kaggle_6938790","0.8125","Atlantia","atlantis"
"dataworld_360","Kaggle_6576255","0.8106884057971016","Canadian National Railway","canada national railway"
"dataworld_1716","Kaggle_6855299","0.8090909090909091","Whitbread","whitbread uk limited"
"dataworld_696","Kaggle_5834598","0.80625","Northern Trust","northern trust bank fsb"
"dataworld_270","Kaggle_5310190","0.8047619047619048","China Communications Construction","china construction list"
"dataworld_492","Kaggle_5296430","0.8044871794871795","EOG Resources","aog resources ltd"
"dataworld_615","Kaggle_5776712","0.802675585284281","Tata Consultancy Services","gaba consultancy services ltd"
"dataworld_1130","Kaggle_5427823","0.8011363636363636","American Financial Group","american 1st"
"dataworld_1284","Kaggle_5454214","0.8","ST Engineering","cast engineering ltd"
"dataworld_1817","Kaggle_5783429","0.7976190476190477","GS Engineering","gls engineering"
"dataworld_227","Kaggle_6669575","0.7958333333333334","Archer Daniels Midland","archer daniels midland erith limited"
"dataworld_344","Kaggle_6719998","0.7951388888888888","Cardinal Health","cardinal healthcare inc"
"dataworld_1256","Kaggle_5492570","0.7947368421052632","City Developments","city development sp. z o.o."
"dataworld_1892","Kaggle_6700872","0.7937062937062938","Commercial International Bank","commercial 100"
"dataworld_39","Kaggle_5571517","0.7928571428571429","Commonwealth Bank","commonwealth motors hsv"
"dataworld_1413","Kaggle_5580133","0.7916666666666667","Capita","4 capital"
"dataworld_1775","Kaggle_5281659","0.7916666666666666","H&R Real Estate","h2 real estate"
"dataworld_1284","Kaggle_6867784","0.7904761904761906","ST Engineering","se2t engineering"
"dataworld_1142","Kaggle_5693946","0.7904411764705883","Adani Enterprises","hani enterprises limited"
"dataworld_882","Kaggle_6588009","0.7894736842105263","Computer Sciences","csc computer sciences"
"dataworld_219","Kaggle_6613517","0.788888888888889","Southern Co","southern hr"
"dataworld_157","Kaggle_5418240","0.7878787878787878","PNC Financial Services","e n c services"
"dataworld_1470","Kaggle_6848180","0.7857142857142858","Hexagon","hexagol ltd."
"dataworld_773","Kaggle_5647567","0.7850877192982456","GD Power Development","power developments"
"dataworld_1321","Kaggle_6911052","0.7836257309941521","Universal Health","universal health kare"
"dataworld_615","Kaggle_5701216","0.7834448160535117","Tata Consultancy Services","ttm consultancy services limited"
"dataworld_764","Kaggle_6628429","0.7785714285714285","Sistema","a3 sistemas"
"dataworld_511","Kaggle_6800546","0.7777777777777778","Waste Management","bfi waste management"
"dataworld_1854","Kaggle_5458222","0.7777777777777777","Frontier Communications","fronttier"
"dataworld_238","Kaggle_5449793","0.7774725274725275","Bridgestone","bridgestone hoa"
"dataworld_295","Kaggle_5484776","0.7770833333333333","Emerson Electric","jerson electric"
"dataworld_1596","Kaggle_5270505","0.7767857142857143","CYS Investments","cts investments"
"dataworld_860","Kaggle_6719815","0.7766798418972332","Galaxy Entertainment","meetgalaxy entertainment"
"dataworld_1071","Kaggle_5443084","0.7763975155279503","China Oilfield Services","nana oilfield services inc"
"dataworld_768","Kaggle_5644671","0.775","Alcoa","alco group inc"
"dataworld_615","Kaggle_5524863","0.7747826086956522","Tata Consultancy Services","it consultancy services"
"dataworld_2","Kaggle_6863153","0.7745098039215685","China Construction Bank","chi construction"
"dataworld_548","Kaggle_5420657","0.7738095238095238","Regions Financial","4 the region"
"dataworld_1609","Kaggle_5342942","0.772875816993464","Metropolitan Bank & Trust","metropolitan trio"
"dataworld_1420","Kaggle_6924154","0.7727920227920229","Samsung Electro-Mechanic","samsung electronics mechanics co,. ltd."
"dataworld_1915","Kaggle_5490835","0.7727272727272727","Alexander's","alexander pr"
"dataworld_954","Kaggle_5691154","0.7710526315789473","Murata Manufacturing","kata manufacturing"
"dataworld_1222","Kaggle_5301047","0.7708333333333333","Boston Properties","weston group properties"
"dataworld_2","Kaggle_6885201","0.7694444444444444","China Construction Bank","codina construction corporation"
"dataworld_1689","Kaggle_5322890","0.7692307692307692","SL Green Realty","green realty group"
"dataworld_347","Kaggle_6877260","0.7681818181818182","Kraft Foods Group","craft foods"
"dataworld_195","Kaggle_6677747","0.7673160173160173","Schneider Electric","schneider electric (china) co., ltd."
"dataworld_615","Kaggle_6733831","0.7672101449275363","Tata Consultancy Services","3e consultancy services"
"dataworld_1615","Kaggle_6627709","0.7666666666666666","Japan Securities","japan security"
"dataworld_1892","Kaggle_6722102","0.7662337662337663","Commercial International Bank","loc8 commercial ltd"
"dataworld_1768","Kaggle_6619426","0.7647058823529411","CFS Retail Property","retail property group, inc."
"dataworld_68","Kaggle_5442527","0.7638888888888888","General Motors","general motors financial uk limited"
"dataworld_615","Kaggle_5786283","0.7623626373626373","Tata Consultancy Services","regatta consultancy services"
"dataworld_1817","Kaggle_6618224","0.7619047619047619","GS Engineering","rns engineering limited"
"dataworld_615","Kaggle_5608822","0.7617056856187291","Tata Consultancy Services","amv consultancy services"
"dataworld_1284","Kaggle_5800950","0.7615384615384615","ST Engineering","s l engineering ltd."
"dataworld_1256","Kaggle_5378166","0.7610294117647058","City Developments","cy developments"
"dataworld_137","Kaggle_6911761","0.7596153846153846","Industrial Bank","industrial communications llc"
"dataworld_1434","Kaggle_6912386","0.7573529411764706","China National Chemical","china national seed group corp."
"dataworld_1743","Kaggle_6811556","0.7571428571428571","Level 3 Communications","level-12"
"dataworld_1221","Kaggle_6919493","0.7569659442724458","Jacobs Engineering","j.a. cox engineering"
"dataworld_80","Kaggle_5842470","0.7568627450980392","Ping An Insurance Group","langan insurance group, inc."
"dataworld_45","Kaggle_5660335","0.7559523809523809","Nippon Telegraph & Tel","nippon telegraph and telephone"
"dataworld_615","Kaggle_5281958","0.7530434782608696","Tata Consultancy Services","bl consultancy services ltd"
"dataworld_93","Kaggle_5279581","0.7512820512820513","Caterpillar","caterpillar hill"
"dataworld_1775","Kaggle_5459928","0.75","H&R Real Estate","real estate"
"dataworld_615","Kaggle_5327395","0.749597423510467","Tata Consultancy Services","land consultancy services ltd."
"dataworld_1231","Kaggle_6846617","0.7482517482517482","Cincinnati Financial","cincinnati tan co"
"dataworld_160","Kaggle_6703503","0.7462121212121212","Wesfarmers","west farmers inc"
"dataworld_1817","Kaggle_5846293","0.7458333333333333","GS Engineering","gems engineering"
"dataworld_620","Kaggle_5561823","0.7450980392156863","Seagate Technology","d gate technology"
"dataworld_293","Kaggle_6871553","0.7445652173913043","Mitsubishi Electric","mitsubishi electric credit corporation"
"dataworld_1284","Kaggle_5363481","0.7445054945054945","ST Engineering","3e engineering"
"dataworld_535","Kaggle_6587429","0.7444444444444445","SK Telecom","mk telecom"
"dataworld_588","Kaggle_6878130","0.7440476190476191","Sprint Nextel","spring nextel corp."
"dataworld_533","Kaggle_5497911","0.74375","Astellas Pharma","stellas pharmacy ltd inc"
"dataworld_312","Kaggle_5701337","0.743421052631579","Johnson Controls","johnson controls egypt limited"
"dataworld_615","Kaggle_5670198","0.7431318681318682","Tata Consultancy Services","alberta consultancy and services ltd"
"dataworld_1405","Kaggle_5565997","0.7430555555555556","Arca Continental","arena continental"
"dataworld_480","Kaggle_5567286","0.7424242424242424","Progressive","progression energy"
"dataworld_39","Kaggle_6928487","0.7416666666666667","Commonwealth Bank","the commonwealth mint limited"
"dataworld_615","Kaggle_6702607","0.7414285714285714","Tata Consultancy Services","bhagia consultancy services"
"dataworld_270","Kaggle_5457705","0.7411764705882353","China Communications Construction","chico construction"
"dataworld_1596","Kaggle_6660537","0.7410714285714286","CYS Investments","mds investments inc"
"dataworld_615","Kaggle_5560453","0.7399665551839465","Tata Consultancy Services","prs consultancy services"
"dataworld_172","Kaggle_5557549","0.7386363636363636","McDonald's","mcdonald's ksa"
"dataworld_511","Kaggle_5273139","0.736842105263158","Waste Management","bio-waste management (u) ltd"
"dataworld_1110","Kaggle_6708697","0.7357549857549857","Chugoku Electric Power","the chugoku electric power company, inc."
"dataworld_1654","Kaggle_6698673","0.7351778656126482","Shanghai Industrial","shanghai arch industrial co ltd"
"dataworld_1231","Kaggle_5769791","0.7348484848484849","Cincinnati Financial","pc cincinnati"
"dataworld_353","Kaggle_6879599","0.7333333333333334","SK Innovation","task innovations"
"dataworld_195","Kaggle_6900474","0.733201581027668","Schneider Electric","schneider electric taiwan co. ltd."
"dataworld_4","Kaggle_6561157","0.7324561403508771","General Electric","general electronics international"
"dataworld_1036","Kaggle_6893907","0.7323529411764705","Harley-Davidson","harley-davidson® sofia"
"dataworld_89","Kaggle_6832614","0.7321428571428572","United Technologies","communications united (cu)"
"dataworld_1071","Kaggle_6812813","0.7308488612836439","China Oilfield Services","aaa oilfield services"
"dataworld_353","Kaggle_6877616","0.7307692307692308","SK Innovation","s3 innovations, inc."
"dataworld_954","Kaggle_6832348","0.7305764411027569","Murata Manufacturing","meta manufacturing"
"dataworld_1640","Kaggle_5314898","0.7297794117647058","Linear Technology","mear technology limited"
"dataworld_1036","Kaggle_6759109","0.7295321637426901","Harley-Davidson","hall's harley-davidson"
"dataworld_1628","Kaggle_5575805","0.7293478260869566","Varian Medical Systems","kiran medical systems"
"dataworld_1775","Kaggle_5758286","0.7285714285714286","H&R Real Estate","harr real estate"
"dataworld_1255","Kaggle_6725614","0.7280701754385965","Community Health Sys","community healthworx"
"dataworld_615","Kaggle_5704631","0.7278582930756844","Tata Consultancy Services","veer consultancy services"
"dataworld_2","Kaggle_5434161","0.7275541795665634","China Construction Bank","pena construction"
"dataworld_1070","Kaggle_5741584","0.7274509803921569","Emaar Properties","jmar properties"
"dataworld_206","Kaggle_6724056","0.7272727272727273","Carrefour","le carrefour limited"
"dataworld_601","Kaggle_5334362","0.7269736842105263","Hartford Financial Services","saltford motor services limited"
"dataworld_615","Kaggle_5353272","0.7259259259259259","Tata Consultancy Services","stratosa consultancy services"
"dataworld_167","Kaggle_5413156","0.725","Renault","renault dg8 motors"
"dataworld_492","Kaggle_5629679","0.7243589743589745","EOG Resources","k & g resources, inc."
"dataworld_480","Kaggle_6561416","0.7238095238095239","Progressive","progressive apps limited"
"dataworld_157","Kaggle_6614421","0.7237762237762237","PNC Financial Services","pnw financial services"
"dataworld_1259","Kaggle_6583880","0.7235714285714285","Jupiter Telecommunications","litel telecommunications corp"
"dataworld_1284","Kaggle_6733795","0.7230769230769231","ST Engineering","m&e engineering, inc."
"dataworld_327","Kaggle_5638145","0.7230576441102756","American Electric","all american electrical corporation"
"dataworld_556","Kaggle_6947501","0.722943722943723","Veolia Environment","veolia environnement-ve"
"dataworld_1060","Kaggle_6639471","0.7228260869565217","Coventry Health Care","altius coventry health care"
"dataworld_1516","Kaggle_5807738","0.7227272727272727","Coloplast","colorplast"
"dataworld_914","Kaggle_5327947","0.7222222222222222","Everest Re Group","everesti"
"dataworld_256","Kaggle_6708427","0.7214285714285715","Brookfield Asset Management","laxfield asset management"
"dataworld_1036","Kaggle_5809661","0.7213622291021673","Harley-Davidson","davis harley davidson"
"dataworld_393","Kaggle_5453979","0.7207792207792207","Texas Instruments","texas instruments, dallas"
"dataworld_1488","Kaggle_5285527","0.7202797202797202","InterContinental Hotels","intercontinental metals"
"dataworld_615","Kaggle_5839662","0.7202380952380952","Tata Consultancy Services","facio consultancy services"
"dataworld_1181","Kaggle_6924069","0.7197368421052632","Orascom Construction","aras construction ltd"
"dataworld_1040","Kaggle_5648778","0.7196969696969697","Daito Trust Construction","trust construction corp"
"dataworld_542","Kaggle_5514095","0.7181818181818183","MasterCard","master cask"
"dataworld_615","Kaggle_5539578","0.7179487179487178","Tata Consultancy Services","conscia consultancy services"
"dataworld_1105","Kaggle_5505425","0.7173202614379085","Health Care REIT","healthcare recruit"
"dataworld_1071","Kaggle_6732027","0.7172619047619048","China Oilfield Services","etra oilfield services limited"
"dataworld_119","Kaggle_5620884","0.7166666666666667","Abbott Laboratories","batt laboratories limited"
"dataworld_270","Kaggle_5774798","0.7161764705882353","China Communications Construction","hiba construction"
"dataworld_581","Kaggle_5330590","0.7152777777777778","Investor","invester"
"dataworld_1259","Kaggle_5315698","0.7148148148148148","Jupiter Telecommunications","htr telecommunications limited"
"dataworld_1284","Kaggle_5392695","0.7142857142857143","ST Engineering","xq-1 engineering"
"dataworld_1256","Kaggle_6692151","0.7142857142857142","City Developments","first city developments limited"
"dataworld_615","Kaggle_5456097","0.7141909814323608","Tata Consultancy Services","acharya consultancy services"
"dataworld_802","Kaggle_5798335","0.7141666666666666","Metallurgical Corp of China","metallurgical council of china"
"dataworld_1479","Kaggle_5793047","0.7140522875816994","Aker Solutions","aker solutions ghana limited"
"dataworld_1130","Kaggle_5693666","0.7136363636363636","American Financial Group","american car"
"dataworld_615","Kaggle_5343158","0.713103448275862","Tata Consultancy Services","parity consultancy services limited"
"dataworld_705","Kaggle_6813073","0.7128205128205128","LG Electronics","a2d2 electronics"
"dataworld_1817","Kaggle_5545063","0.7125","GS Engineering","jims engineering ltd"
"dataworld_1727","Kaggle_6577584","0.7124183006535948","ProSiebenSat1 Media","prosieben media"
"dataworld_511","Kaggle_6898166","0.7118055555555556","Waste Management","astute energy management"
"dataworld_2","Kaggle_5638786","0.7117647058823529","China Construction Bank","manna construction inc"
"dataworld_1070","Kaggle_6609737","0.7111111111111111","Emaar Properties","edgar properties"
"dataworld_1284","Kaggle_6644335","0.7098214285714286","ST Engineering","ntd engineering"
"dataworld_1071","Kaggle_6787419","0.7091097308488613","China Oilfield Services","cr oilfield services ltd"
"dataworld_1479","Kaggle_5728768","0.7087912087912087","Aker Solutions","a&k solutions"
"dataworld_1080","Kaggle_6716469","0.7083333333333334","Next","the next 36"
"dataworld_1223","Kaggle_5660671","0.7083333333333333","CIT Group","city technologies ltd"
"dataworld_225","Kaggle_5820267","0.7081447963800904","Continental","continental rental inc"
"dataworld_105","Kaggle_5817455","0.7071428571428571","American Express","american express brasil s.a."
"dataworld_1744","Kaggle_5585088","0.7070393374741201","Hokuriku Electric Power","tohoku electric power co inc"
"dataworld_615","Kaggle_6578376","0.7061191626409018","Tata Consultancy Services","mgr consultancy services (p) ltd."
"dataworld_1598","Kaggle_5282644","0.706043956043956","Salesforce.com","sales force (ni) ltd"
"dataworld_1284","Kaggle_5572397","0.7058823529411764","ST Engineering","stetra engineering"
"dataworld_1071","Kaggle_5604575","0.7047619047619047","China Oilfield Services","delta technologies & oilfield services limited"
"dataworld_2","Kaggle_5574657","0.7046783625730995","China Construction Bank","liona constructions"
"dataworld_1110","Kaggle_5585088","0.7043478260869566","Chugoku Electric Power","tohoku electric power co inc"
"dataworld_2","Kaggle_5405187","0.7042606516290727","China Construction Bank","bellina construction group"
"dataworld_1771","Kaggle_5838753","0.7038461538461538","Total Access Communication","total wireless communication"
"dataworld_1654","Kaggle_6889507","0.7038043478260869","Shanghai Industrial","shanghai leibs industrial"
"dataworld_954","Kaggle_6707724","0.7036613272311212","Murata Manufacturing","murray manufacturing"
"dataworld_1259","Kaggle_5292846","0.7033333333333334","Jupiter Telecommunications","optitel telecommunications"
"dataworld_137","Kaggle_5397348","0.7032967032967032","Industrial Bank","industrialquip"
"dataworld_270","Kaggle_5482986","0.7030812324929971","China Communications Construction","shinn construction inc"
"dataworld_492","Kaggle_5564350","0.7023809523809523","EOG Resources","ohg resources"
"dataworld_1595","Kaggle_5339576","0.7017543859649122","Constellation Brands","the constellations"
"dataworld_295","Kaggle_6906644","0.7012383900928792","Emerson Electric","henderson electric, inc."
"dataworld_480","Kaggle_5572302","0.7007575757575757","Progressive","progress.lv  ltd"
"dataworld_1142","Kaggle_5800753","0.700657894736842","Adani Enterprises","dano enterprises"
"dataworld_1817","Kaggle_5663745","0.7003676470588236","GS Engineering","augus engineering limited"
"dataworld_1731","Kaggle_5838166","0.7","Saras","sarab"
"dataworld_615","Kaggle_5364988","0.6994047619047619","Tata Consultancy Services","oxilo consultancy services"
"dataworld_582","Kaggle_5835142","0.6989966555183946","Annaly Capital Management","city capital management"
"dataworld_582","Kaggle_5654829","0.6987577639751552","Annaly Capital Management","andean capital management"
"dataworld_616","Kaggle_6753719","0.6984126984126984","China Resources Land","china resources coal holdings co., ltd."
"dataworld_860","Kaggle_5719140","0.6977272727272728","Galaxy Entertainment","the gallant entertainment group"
"dataworld_409","Kaggle_5653073","0.696969696969697","Thermo Fisher Scientific","fisher scientific"
"dataworld_39","Kaggle_5810730","0.6966911764705882","Commonwealth Bank","commonwealth place"
"dataworld_954","Kaggle_6602879","0.6958333333333333","Murata Manufacturing","durabla manufacturing co"
"dataworld_1142","Kaggle_5735163","0.6957236842105263","Adani Enterprises","ginni enterprises limited"
"dataworld_582","Kaggle_6599836","0.6956521739130435","Annaly Capital Management","h2 capital management"
"dataworld_270","Kaggle_6745280","0.6954545454545455","China Communications Construction","catalina construction, inc."
"dataworld_615","Kaggle_5534354","0.6949602122015914","Tata Consultancy Services","filinda consultancy services"
"dataworld_1259","Kaggle_5727028","0.6948148148148148","Jupiter Telecommunications","bti telecommunications"
"dataworld_1181","Kaggle_5382332","0.6947368421052631","Orascom Construction","rom construction"
"dataworld_246","Kaggle_5489874","0.6944444444444444","BlackRock","black rack"
"dataworld_890","Kaggle_6912462","0.6941176470588235","Bank Negara Indonesia","pt ara indonesia"
"dataworld_217","Kaggle_5524709","0.69377990430622","Taiwan Semiconductor","gain semiconductor ltd"
"dataworld_1596","Kaggle_5717005","0.6932773109243697","CYS Investments","cnc investments limited"
"dataworld_28","Kaggle_6925391","0.6931818181818181","Bank of America","op6 americas"
"dataworld_615","Kaggle_5664345","0.693103448275862","Tata Consultancy Services","dazzle consultancy services"
"dataworld_1596","Kaggle_5395562","0.6928571428571428","CYS Investments","3h investments"
"dataworld_1892","Kaggle_6932697","0.6923076923076923","Commercial International Bank","aci commercial"
"dataworld_615","Kaggle_5533013","0.6921296296296295","Tata Consultancy Services","stanch consultancy service"
"dataworld_1036","Kaggle_6680349","0.6921052631578948","Harley-Davidson","harley-davidson europe ltd"
"dataworld_1691","Kaggle_5439642","0.6916666666666667","Renesas Electronics","ness electronics"
"dataworld_582","Kaggle_6773173","0.691304347826087","Annaly Capital Management","ns capital management"
"dataworld_511","Kaggle_5312333","0.6909090909090909","Waste Management","waste management rentals limited"
"dataworld_1071","Kaggle_5792167","0.6908212560386473","China Oilfield Services","omineca oilfield services ltd."
"dataworld_1347","Kaggle_6723080","0.6904761904761905","Scana","scanaps"
"dataworld_636","Kaggle_6753719","0.6901913875598087","China Resources Power","china resources coal holdings co., ltd."
"dataworld_1775","Kaggle_5377057","0.6897435897435897","H&R Real Estate","brm real estate"
"dataworld_1488","Kaggle_5350159","0.6897233201581028","InterContinental Hotels","intercontinental ip"
"dataworld_102","Kaggle_6711692","0.6893939393939394","China Life Insurance","aviva life insurance co"
"dataworld_40","Kaggle_6900626","0.6888888888888889","Microsoft","microsoul"
"dataworld_1775","Kaggle_6565157","0.6880952380952381","H&R Real Estate","5 star real estate"
"dataworld_270","Kaggle_6718642","0.6879084967320261","China Communications Construction","e&a construction"
"dataworld_1862","Kaggle_6785894","0.6875","Alliant Energy","the alliance group, inc."
"dataworld_615","Kaggle_5346543","0.6871794871794872","Tata Consultancy Services","paragon consultancy services"
"dataworld_2","Kaggle_5530038","0.6867647058823529","China Construction Bank","riva construction, inc"
"dataworld_1259","Kaggle_6713728","0.6866666666666666","Jupiter Telecommunications","spike telecommunications"
"dataworld_134","Kaggle_6692636","0.6858974358974359","Capital One Financial","capitalmoney"
"dataworld_1259","Kaggle_5856241","0.6857142857142857","Jupiter Telecommunications","ca-tel telecommunications"
"dataworld_1071","Kaggle_6733760","0.6853002070393375","China Oilfield Services","r&t oilfield services, inc."
"dataworld_1817","Kaggle_5738081","0.684640522875817","GS Engineering","energy savings engineering"
"dataworld_386","Kaggle_6893364","0.6846153846153846","Automatic Data","automatic duck, inc."
"dataworld_1838","Kaggle_5559785","0.6842105263157895","Range Resources","north range resources"
"dataworld_227","Kaggle_6626229","0.6841133004926109","Archer Daniels Midland","archer daniels midland worldwide"
"dataworld_1222","Kaggle_6690640","0.6840277777777778","Boston Properties","moon properties"
"dataworld_1878","Kaggle_6748754","0.6833333333333333","Expedia","expediatur"
"dataworld_860","Kaggle_6937903","0.6829573934837092","Galaxy Entertainment","gara entertainment"
"dataworld_353","Kaggle_6616181","0.6826923076923077","SK Innovation","2 innovations"
"dataworld_582","Kaggle_5616721","0.6820652173913043","Annaly Capital Management","g14 capital management"
"dataworld_1858","Kaggle_6672530","0.6819221967963387","Dick's Sporting Goods","dances sporting goods"
"dataworld_125","Kaggle_6683464","0.6818181818181819","Phillips 66","phillips fox"
"dataworld_772","Kaggle_6866875","0.68125","Citic Securities","cfc securities"
"dataworld_327","Kaggle_6740855","0.681159420289855","American Electric","american electric service"
"dataworld_327","Kaggle_6850996","0.680952380952381","American Electric","american air and electrical"
"dataworld_582","Kaggle_6771948","0.6809006211180124","Annaly Capital Management","sonar capital management"
"dataworld_1256","Kaggle_6673493","0.6804511278195489","City Developments","liberty developments"
"dataworld_918","Kaggle_6594816","0.6799999999999999","Insurance Australia Group","linx insurance australia pty ltd"
"dataworld_1871","Kaggle_6759145","0.6797658862876255","Aberdeen Asset Management","acumen asset management"
"dataworld_838","Kaggle_5321047","0.6794871794871795","Discovery Communications","discovery inox"
"dataworld_1472","Kaggle_5503419","0.6792717086834734","Compal Electronics","copam electronics corporation"
"dataworld_1710","Kaggle_5370572","0.6785714285714286","CC Media Holdings","xc media"
"dataworld_21","Kaggle_6831074","0.6783625730994152","Samsung Electronics","sag electronics"
"dataworld_157","Kaggle_6609397","0.6783216783216783","PNC Financial Services","igc services"
"dataworld_830","Kaggle_6589355","0.678030303030303","Reinsurance Group of America","united insurance of america"
"dataworld_1181","Kaggle_6890443","0.6779448621553885","Orascom Construction","varas construction"
"dataworld_1070","Kaggle_5551237","0.6777777777777778","Emaar Properties","spear properties"
"dataworld_615","Kaggle_5509431","0.6777188328912467","Tata Consultancy Services","options consultancy services limited"
"dataworld_1400","Kaggle_5687719","0.6773455377574371","Direct Line Insurance","ag direct hail insurance ltd."
"dataworld_225","Kaggle_5263081","0.6770833333333333","Continental","continental decal industries"
"dataworld_582","Kaggle_5292671","0.6770186335403727","Annaly Capital Management","exergy capital management"
"dataworld_1419","Kaggle_6724500","0.6769005847953216","American Water Works","american water tx"
"dataworld_270","Kaggle_5838127","0.6764705882352942","China Communications Construction","c3 construction"
"dataworld_1189","Kaggle_5617231","0.6764069264069263","Delta Electronics","delta power electronics"
"dataworld_1259","Kaggle_6849123","0.6762962962962963","Jupiter Telecommunications","t w telecommunications limited"
"dataworld_1259","Kaggle_6687524","0.6758620689655173","Jupiter Telecommunications","rotel telecommunications ltd"
"dataworld_1344","Kaggle_5533118","0.6755952380952381","Caesars Entertainment","jdf star's entertainment"
"dataworld_1595","Kaggle_5418764","0.6754385964912281","Constellation Brands","constellation"
"dataworld_582","Kaggle_5420390","0.6752873563218391","Annaly Capital Management","vantage capital management"
"dataworld_256","Kaggle_5566467","0.6749379652605458","Brookfield Asset Management","piercefield asset management ltd"
"dataworld_270","Kaggle_6934310","0.6749226006191951","China Communications Construction","cn construction"
"dataworld_1488","Kaggle_5754880","0.6748251748251748","InterContinental Hotels","intercontinental video ltd"
"dataworld_2","Kaggle_5296977","0.6746031746031746","China Construction Bank","angona construction"
"dataworld_250","Kaggle_5321135","0.6743589743589744","Saint-Gobain","casa saint-gobain"
"dataworld_105","Kaggle_6704049","0.6742424242424243","American Express","american express voyages"
"dataworld_1284","Kaggle_5852497","0.6741071428571428","ST Engineering","dpa engineering"
