"dataworld_1048","Kaggle_106396","0.95"
"dataworld_417","Kaggle_1199","0.95"
"dataworld_1900","Kaggle_11527","0.95"
"dataworld_111","Kaggle_158925","0.95"
"dataworld_134","Kaggle_164","0.95"
"dataworld_1920","Kaggle_3297","0.95"
"dataworld_373","Kaggle_420836","1.0"
"dataworld_196","Kaggle_4978789","0.95"
"dataworld_566","Kaggle_413232","1.0"
"dataworld_99","Kaggle_48","0.95"
"dataworld_1717","Kaggle_1686","0.95"
"dataworld_996","Kaggle_20242","0.95"
"dataworld_1792","Kaggle_19305","0.95"
"dataworld_1471","Kaggle_4984880","0.95"
"dataworld_766","Kaggle_2567","0.95"
"dataworld_1044","Kaggle_1142","0.95"
"dataworld_1145","Kaggle_239","0.95"
"dataworld_478","Kaggle_261347","0.95"
"dataworld_1667","Kaggle_2597394","0.95"
"dataworld_779","Kaggle_676","0.95"
"dataworld_938","Kaggle_2779","0.95"
"dataworld_1766","Kaggle_23541","0.95"
"dataworld_393","Kaggle_376","0.95"
"dataworld_796","Kaggle_6702","0.95"
"dataworld_39","Kaggle_295943","1.0"
"dataworld_419","Kaggle_3645961","0.95"
"dataworld_198","Kaggle_2459","0.95"
"dataworld_550","Kaggle_267","0.95"
"dataworld_928","Kaggle_4755","0.95"
"dataworld_1295","Kaggle_10408","0.95"
"dataworld_1601","Kaggle_65744","1.0"
"dataworld_243","Kaggle_119604","0.95"
"dataworld_1910","Kaggle_22144","0.95"
"dataworld_667","Kaggle_3447","0.95"
"dataworld_494","Kaggle_4303","0.95"
"dataworld_60","Kaggle_5089958","0.95"
"dataworld_1349","Kaggle_10385","0.95"
"dataworld_1106","Kaggle_306525","0.95"
"dataworld_1590","Kaggle_553","0.95"
"dataworld_1468","Kaggle_196526","1.0"
"dataworld_1217","Kaggle_1986615","0.95"
"dataworld_1589","Kaggle_96885","0.95"
"dataworld_54","Kaggle_83966","1.0"
"dataworld_699","Kaggle_680765","0.95"
"dataworld_993","Kaggle_1452","0.95"
"dataworld_309","Kaggle_429","0.95"
"dataworld_1421","Kaggle_374141","1.0"
"dataworld_1746","Kaggle_6594","0.95"
"dataworld_769","Kaggle_12293","0.95"
"dataworld_746","Kaggle_4072091","0.95"
"dataworld_1888","Kaggle_316316","0.95"
"dataworld_312","Kaggle_21363","0.95"
"dataworld_539","Kaggle_4351","0.95"
"dataworld_1704","Kaggle_3793","0.95"
"dataworld_1036","Kaggle_135905","1.0"
"dataworld_1666","Kaggle_6906","0.95"
"dataworld_1510","Kaggle_4125","0.95"
"dataworld_1000","Kaggle_34323","0.95"
"dataworld_1532","Kaggle_9709","0.95"
"dataworld_272","Kaggle_104369","0.95"
"dataworld_1183","Kaggle_55401","0.95"
"dataworld_55","Kaggle_185","0.95"
"dataworld_952","Kaggle_265042","0.95"
"dataworld_1853","Kaggle_13133","0.95"
"dataworld_455","Kaggle_143","0.95"
"dataworld_447","Kaggle_65051","0.95"
"dataworld_903","Kaggle_1703","0.95"
"dataworld_600","Kaggle_72592","1.0"
"dataworld_378","Kaggle_1111","0.95"
"dataworld_321","Kaggle_138518","0.95"
"dataworld_990","Kaggle_11323","0.95"
"dataworld_921","Kaggle_2506","0.95"
"dataworld_780","Kaggle_4935860","0.95"
"dataworld_704","Kaggle_683539","0.95"
"dataworld_22","Kaggle_330666","1.0"
"dataworld_141","Kaggle_4225105","0.95"
"dataworld_527","Kaggle_154206","0.95"
"dataworld_440","Kaggle_489","0.95"
"dataworld_397","Kaggle_6894","0.95"
"dataworld_509","Kaggle_1321","0.95"
"dataworld_1844","Kaggle_11557","0.95"
"dataworld_950","Kaggle_38963","0.95"
"dataworld_551","Kaggle_1255","0.95"
"dataworld_170","Kaggle_64197","0.95"
"dataworld_481","Kaggle_6222","0.95"
"dataworld_1845","Kaggle_3276","0.95"
"dataworld_1843","Kaggle_4011733","0.95"
"dataworld_399","Kaggle_2346","0.95"
"dataworld_1067","Kaggle_1634","0.95"
"dataworld_229","Kaggle_2046","0.95"
"dataworld_948","Kaggle_320644","0.95"
"dataworld_1534","Kaggle_220772","1.0"
"dataworld_283","Kaggle_39618","1.0"
"dataworld_1672","Kaggle_16909","0.95"
"dataworld_182","Kaggle_3710","0.95"
"dataworld_1418","Kaggle_11093","0.95"
"dataworld_1722","Kaggle_59650","0.95"
"dataworld_1361","Kaggle_3865","0.95"
"dataworld_972","Kaggle_1589","0.95"
"dataworld_1644","Kaggle_2456","0.95"
"dataworld_1325","Kaggle_95084","0.95"
"dataworld_683","Kaggle_74049","0.95"
"dataworld_859","Kaggle_1173594","1.0"
"dataworld_1410","Kaggle_16628","0.95"
"dataworld_610","Kaggle_70780","0.95"
"dataworld_1570","Kaggle_3696284","0.95"
"dataworld_991","Kaggle_1256","0.95"
"dataworld_1862","Kaggle_6940","0.95"
"dataworld_1422","Kaggle_311674","0.95"
"dataworld_1256","Kaggle_72964","0.95"
"dataworld_696","Kaggle_603","0.95"
"dataworld_892","Kaggle_2224","0.95"
"dataworld_1061","Kaggle_27737","0.95"
"dataworld_1800","Kaggle_204206","0.95"
"dataworld_461","Kaggle_4971","0.95"
"dataworld_179","Kaggle_92420","0.95"
"dataworld_340","Kaggle_3189489","0.95"
"dataworld_886","Kaggle_338","0.95"
"dataworld_261","Kaggle_5186","0.95"
"dataworld_159","Kaggle_118836","0.95"
"dataworld_554","Kaggle_1573","0.95"
"dataworld_1455","Kaggle_44791","0.95"
"dataworld_1195","Kaggle_506","0.95"
"dataworld_1017","Kaggle_3612","0.95"
"dataworld_428","Kaggle_694","0.95"
"dataworld_828","Kaggle_6439","0.95"
"dataworld_1440","Kaggle_43197","0.95"
"dataworld_1896","Kaggle_245294","1.0"
"dataworld_101","Kaggle_2807480","0.95"
"dataworld_513","Kaggle_1357","0.95"
"dataworld_1331","Kaggle_296165","0.95"
"dataworld_202","Kaggle_105788","0.95"
"dataworld_595","Kaggle_24059","0.95"
"dataworld_1275","Kaggle_1890","0.95"
"dataworld_83","Kaggle_492914","1.0"
"dataworld_573","Kaggle_55322","0.95"
"dataworld_1124","Kaggle_9119","0.95"
"dataworld_124","Kaggle_333761","1.0"
"dataworld_1141","Kaggle_5663466","0.95"
"dataworld_1065","Kaggle_12860","0.95"
"dataworld_1870","Kaggle_64566","0.95"
"dataworld_1574","Kaggle_5141803","0.95"
"dataworld_1245","Kaggle_150322","0.95"
"dataworld_163","Kaggle_150642","1.0"
"dataworld_907","Kaggle_525367","1.0"
"dataworld_720","Kaggle_777","0.95"
"dataworld_1531","Kaggle_113123","1.0"
"dataworld_1923","Kaggle_35904","0.95"
"dataworld_1859","Kaggle_488176","0.95"
"dataworld_1335","Kaggle_231224","1.0"
"dataworld_298","Kaggle_140","0.95"
"dataworld_276","Kaggle_69531","0.95"
